,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,TRA
Rogdi,0.8944,0.10560000000000003,2.136494647612388,5.6861783e-05,0.00011185827,0.0,0.25,-1.0599275,-1.0629907,1.462451,-5.568803,3.6523514,0.89202297,1.6307087,0.42054901022669455,0.6228523769808006,0.50540894,1.0564365,False,WT vs Aire_KO,WT,Aire_KO,False
Marc1,0.9268,0.07320000000000004,2.5385422457687565,9.7214186e-05,0.00017010399,0.0,0.25,-1.0611176,-0.9970212,2.5523286,-9.120806,6.385193,1.4231129,2.1413007,0.397823096704773,0.5976647206004845,0.8390156,1.5975454,False,WT vs Aire_KO,WT,Aire_KO,False
Bspry,0.8866,0.11339999999999995,2.056472454112928,0.00013145604,0.0002442677,0.0,0.25,-1.0611196,-0.97193575,1.3154407,-5.262578,3.6718884,2.283215,3.7475042,0.6487052209796701,0.830025020850686,1.2467045,2.40186,False,WT vs Aire_KO,WT,Aire_KO,False
Fhad1,0.9082,0.09179999999999999,2.291852223115741,0.00013306765,0.0002528079,0.0,0.25,-1.0674093,-1.0913839,1.8637376,-6.4612293,5.188669,2.0419245,3.540824,0.4828658573052268,0.7155963302752099,1.1797656,2.4723256,False,WT vs Aire_KO,WT,Aire_KO,True
Rpl31,0.8902,0.10980000000000001,2.0927855476650774,0.0005677193,0.0011019838,0.0,0.25,-1.0693054,-1.0567088,0.9921616,-5.1853495,2.4108343,10.607745,18.56066,0.9665091800730677,0.9938281901584375,5.947475,11.474554,False,WT vs Aire_KO,WT,Aire_KO,False
Rpl32,0.8978,0.10219999999999996,2.173015561869213,0.001345077,0.0024029075,0.0,0.25,-1.0710187,-1.0771565,1.4804072,-5.923073,3.827671,26.208523,42.931427,0.9822379044316608,0.9984987489574365,14.725372,26.103218,False,WT vs Aire_KO,WT,Aire_KO,False
Cdk1,0.928,0.07199999999999995,2.556365485657129,3.3331642e-05,4.8317794e-05,0.0,0.25,-1.072002,-1.1739631,2.6272876,-10.408969,11.725721,0.48860812,0.6840744,0.12427486394353854,0.24403669724770116,0.19354515,0.34017816,False,WT vs Aire_KO,WT,Aire_KO,False
Spc25,0.9194,0.0806,2.4342225206667325,2.3474538e-05,4.1132767e-05,0.0,0.25,-1.0720118,-1.11093,2.1067963,-8.013254,6.9240303,0.29914236,0.46438378,0.13731236170085126,0.2383653044203452,0.13835397,0.2701948,False,WT vs Aire_KO,WT,Aire_KO,False
Npc2,0.9136,0.08640000000000003,2.358405058296711,0.0010552113,0.002510814,0.0,0.25,-1.0740678,-1.1590519,1.7826887,-6.081607,4.515727,17.569992,31.66458,0.9754799354106684,0.9906588824019739,10.572039,23.949423,False,WT vs Aire_KO,WT,Aire_KO,False
Actn3,0.8992,0.1008,2.1883670354168103,7.65409e-05,0.00013128144,0.0,0.25,-1.0762287,-0.99728394,1.9926698,-7.2578955,6.6453743,1.1570905,1.8410504,0.42473536271757484,0.6308590492076561,0.6374323,1.1591548,False,WT vs Aire_KO,WT,Aire_KO,False
Ubd,0.902,0.09799999999999998,2.2196469504377156,0.0017764966,0.0029603923,0.0,0.25,-1.0778129,-0.9256253,2.295615,-8.521229,7.5853443,38.15623,45.74486,0.8893008791341185,0.9619683069224084,22.070131,32.30384,False,WT vs Aire_KO,WT,Aire_KO,False
S100a4,0.924,0.07599999999999996,2.497978610598926,0.00010522106,0.00021111667,0.0,0.25,-1.081065,-1.1202788,2.267506,-7.761217,6.949835,1.4701372,2.4116976,0.35763411279232227,0.5252710592159996,0.85152906,1.9336392,False,WT vs Aire_KO,WT,Aire_KO,False
Rad50,0.8894,0.11060000000000003,2.0846269098159875,0.00013026506,0.00027842575,0.0,0.25,-1.0826073,-1.1140952,1.2440693,-5.7258205,3.589095,1.9741011,3.534831,0.6503797619760222,0.8191826522101525,1.150787,2.438495,False,WT vs Aire_KO,WT,Aire_KO,False
Serf1,0.89,0.10999999999999999,2.0907410172606378,0.00010081855,0.00019804279,0.0,0.25,-1.0835482,-1.1035542,1.1536876,-5.360611,3.0519104,1.5478036,2.6809416,0.5606722086000161,0.7432860717264184,0.87501115,1.7275515,False,WT vs Aire_KO,WT,Aire_KO,False
Tspo,0.8876,0.11240000000000006,2.0664571758972166,0.00030783325,0.00060414145,0.0,0.25,-1.08361,-1.0632191,1.2341434,-5.788621,3.6463022,5.417295,8.348333,0.8610729023384686,0.957631359466195,3.27722,6.0346923,False,WT vs Aire_KO,WT,Aire_KO,False
Il15,0.9118,0.08819999999999995,2.335813602355235,5.3038664e-05,0.00010675098,0.0,0.25,-1.0862532,-1.1318693,1.8431897,-6.662586,5.3121843,0.7501725,1.3584772,0.3466299862448655,0.5497914929107445,0.45928746,0.9964978,False,WT vs Aire_KO,WT,Aire_KO,False
M1ap,0.937,0.06299999999999994,2.699548407789103,1.9429348e-05,4.1737447e-05,0.0,0.25,-1.0876111,-1.1083803,2.725242,-10.764181,8.681584,0.13563806,0.42501867,0.05938640033490881,0.17731442869057223,0.080062926,0.33792946,False,WT vs Aire_KO,WT,Aire_KO,False
Nsmce2,0.912,0.08799999999999997,2.3383030729246803,0.00025527828,0.00046167488,0.0,0.25,-1.0937244,-1.152122,1.8596064,-5.775132,6.0282335,4.3966517,6.5093083,0.7216673643921551,0.8583819849874658,2.6179566,4.520508,False,WT vs Aire_KO,WT,Aire_KO,False
Pkdcc,0.8924,0.10760000000000003,2.115493733099632,0.00015069112,0.00029083595,0.0,0.25,-1.0974315,-1.03199,1.3333862,-5.5121307,3.587181,2.406235,4.3298264,0.6005023622989628,0.8125104253544396,1.3480017,2.8233793,False,WT vs Aire_KO,WT,Aire_KO,False
Tmsb4x,0.9004,0.09960000000000002,2.201676855146598,0.00422952,0.008059546,0.0,0.25,-1.0985063,-1.1053853,1.2462093,-5.6555037,3.9076352,103.637764,158.029,0.9960528676515658,0.9999999999999719,57.51488,101.256645,False,WT vs Aire_KO,WT,Aire_KO,False
Hist1h2ae,0.9124,0.08760000000000001,2.3432973892727476,3.001436e-05,5.1508767e-05,0.0,0.25,-1.0994006,-1.1104374,2.0382695,-9.10583,7.8238564,0.5966725,1.2093501,0.1422761796543236,0.2622185154295188,0.23987877,0.51207876,False,WT vs Aire_KO,WT,Aire_KO,False
Gm47938,0.8968,0.10319999999999996,2.1621639329620264,8.663361e-05,0.0001397732,0.0,0.25,-1.1054188,-0.9242363,2.1037827,-7.642911,6.9876432,1.3526577,2.0730777,0.40165061898214927,0.5973311092576988,0.74408054,1.3429457,False,WT vs Aire_KO,WT,Aire_KO,False
Polr2l,0.8936,0.10640000000000005,2.128052588053178,4.7082038e-05,9.4061324e-05,0.0,0.25,-1.1078041,-1.1597247,1.2816477,-5.107643,3.5372915,0.7561541,1.1729904,0.3742001076490914,0.40767306088405986,0.44752732,0.76642174,False,WT vs Aire_KO,WT,Aire_KO,False
Lrrc42,0.9108,0.08919999999999995,2.3234421934753633,0.00032953327,0.0006158162,0.0,0.25,-1.1089133,-1.1395254,1.739675,-5.629163,4.487109,5.919717,8.964043,0.8027031876084806,0.9072560467055627,3.2504218,5.6430616,False,WT vs Aire_KO,WT,Aire_KO,False
Rps15a,0.8934,0.10660000000000003,2.125950814570843,0.0011203915,0.0019831632,0.0,0.25,-1.1106267,-1.0958033,1.538352,-6.210205,4.156949,22.015629,36.404198,0.9733867591652282,0.9981651376146509,12.46515,22.129868,False,WT vs Aire_KO,WT,Aire_KO,False
Dtx2,0.91,0.08999999999999997,2.3136348290585373,3.593407e-05,8.041621e-05,0.0,0.25,-1.1139907,-1.1677217,1.5419885,-4.963353,4.1302795,0.5728654,1.0220373,0.33813767119193694,0.48757297748122175,0.34579396,0.74809647,False,WT vs Aire_KO,WT,Aire_KO,False
Jph1,0.9182,0.08179999999999998,2.4181378768479127,0.00013342865,0.00029276847,0.0,0.25,-1.1153059,-1.1853161,1.4674572,-5.7145014,4.31248,2.0690176,4.064432,0.6637162849112551,0.8493744787322534,1.2696561,2.8548486,False,WT vs Aire_KO,WT,Aire_KO,False
Serpina12,0.9306,0.06940000000000002,2.595942538551336,4.610725e-05,8.526675e-05,0.0,0.25,-1.1194493,-1.0726748,2.4994607,-9.403263,7.5034714,0.5409934,0.9719877,0.2026792655941677,0.3542952460383567,0.30888537,0.68166566,False,WT vs Aire_KO,WT,Aire_KO,True
Gnb4,0.8984,0.10160000000000002,2.179571780985559,0.00017695739,0.00034321795,0.0,0.25,-1.1306583,-1.0933533,1.5156876,-5.5045967,4.670842,2.704492,4.928158,0.602655343579987,0.8502085070892175,1.5488244,3.3290818,False,WT vs Aire_KO,WT,Aire_KO,False
S100a3,0.9028,0.09719999999999995,2.2287302416729853,0.000114568866,0.00020773473,0.0,0.25,-1.1387364,-1.0788007,1.8417562,-8.037384,5.2116528,1.555577,2.7286444,0.4210274505113666,0.6870725604670372,0.88113314,1.8780137,False,WT vs Aire_KO,WT,Aire_KO,False
Gm11681,0.9232,0.07679999999999998,2.486641136223773,1.40816655e-05,2.8024011e-05,0.0,0.25,-1.1445065,-1.2849054,1.999614,-6.7162476,7.1383944,0.13755187,0.32310084,0.07092877220261928,0.17614678899082248,0.08979995,0.24748167,False,WT vs Aire_KO,WT,Aire_KO,False
Ing1,0.9014,0.09860000000000002,2.212877758321939,0.00021839647,0.00043003802,0.0,0.25,-1.1450754,-1.180645,1.636927,-5.8594675,3.6742363,3.7204766,6.0829544,0.7570121404223015,0.8870725604670312,2.145877,4.0707603,False,WT vs Aire_KO,WT,Aire_KO,False
Rpl35,0.8992,0.1008,2.1883670354168103,0.0008369753,0.0015904476,0.0,0.25,-1.1458292,-1.1315279,1.3892133,-6.3574,3.8669558,15.794391,27.444847,0.9610071167993394,0.9939949958298303,8.865875,16.776989,False,WT vs Aire_KO,WT,Aire_KO,False
Rps26,0.891,0.10899999999999999,2.1009964647218955,0.0014580218,0.0029565685,0.0,0.25,-1.1494516,-1.1447849,1.184219,-5.5080795,3.0856762,28.271555,51.177444,0.9922851504097735,0.9991659716430078,15.99571,32.35809,False,WT vs Aire_KO,WT,Aire_KO,False
Bnip3l,0.9048,0.09519999999999995,2.2517338890147465,0.0002629821,0.00057562493,0.0,0.25,-1.1567868,-1.2257013,1.0073314,-4.9477406,2.5059328,4.5066986,8.4262295,0.8635249087974127,0.958632193494552,2.5425897,5.5400867,False,WT vs Aire_KO,WT,Aire_KO,False
H2-Ab1,0.9104,0.08960000000000001,2.3185286427682277,0.00366101,0.0075307228,0.0,0.25,-1.1571724,-1.0801654,1.73642,-6.810769,5.3652053,74.12234,121.09719,0.9885174331679812,0.9984987489574365,43.722572,83.72325,False,WT vs Aire_KO,WT,Aire_KO,False
Tcf7,0.9188,0.08120000000000005,2.42615311137837,3.5299e-05,6.771153e-05,0.0,0.25,-1.1626581,-1.1198168,2.2922952,-7.514374,5.626114,0.51252794,0.90660286,0.24854972788709884,0.42618849040866313,0.27968436,0.5963265,False,WT vs Aire_KO,WT,Aire_KO,True
Mafa,0.8898,0.11019999999999996,2.0886997421475106,4.3138836e-05,7.855169e-05,0.0,0.25,-1.162825,-1.0708241,1.6502142,-9.294409,6.8083544,0.39955693,0.6638889,0.1894025476945188,0.25888240200166235,0.23628503,0.41595474,False,WT vs Aire_KO,WT,Aire_KO,False
Rps28,0.891,0.10899999999999999,2.1009964647218955,0.0017198116,0.0033471852,0.0,0.25,-1.1705692,-1.165267,1.3520218,-6.419452,3.690865,32.185135,56.683407,0.9867232821004611,0.9986655546288293,18.185589,35.192165,False,WT vs Aire_KO,WT,Aire_KO,False
H2-Eb1,0.9016,0.09840000000000004,2.21513006813274,0.002439979,0.0050141974,0.0,0.25,-1.1722034,-1.0937266,1.7563654,-6.570492,5.779633,48.39703,78.28026,0.9767956461935164,0.996163469557937,28.181707,53.868313,False,WT vs Aire_KO,WT,Aire_KO,False
Rgs17,0.9138,0.08620000000000005,2.3609414463935625,0.00015668217,0.00036012437,0.0,0.25,-1.1743691,-1.2482014,1.2369742,-4.566292,3.5765162,2.3638384,5.322802,0.6202978290772682,0.8523769808173242,1.419446,3.5766613,False,WT vs Aire_KO,WT,Aire_KO,True
Rplp2,0.8956,0.10440000000000005,2.149264124656324,0.0013185873,0.0027316797,0.0,0.25,-1.177975,-1.1660435,1.1869541,-5.5706253,3.0301428,25.095192,45.684654,0.9901919741643334,0.9988323603002222,14.149508,28.907885,False,WT vs Aire_KO,WT,Aire_KO,False
Gm48239,0.9152,0.08479999999999999,2.378846970829728,0.00013835628,0.0002324077,0.0,0.25,-1.1822015,-0.9861102,2.490117,-7.9483023,6.9806747,2.2035935,3.1219754,0.4605585790323933,0.7222685571309228,1.250458,2.2125983,False,WT vs Aire_KO,WT,Aire_KO,False
Cmtm7,0.9064,0.09360000000000002,2.2704502304253054,8.628132e-05,0.00018456472,0.0,0.25,-1.1923106,-1.237845,1.2306386,-5.872551,3.5166311,1.3978167,2.5618422,0.5372884396866705,0.7738115095913048,0.7796962,1.726469,False,WT vs Aire_KO,WT,Aire_KO,False
Rps21,0.8882,0.11180000000000001,2.072485303950294,0.0015481338,0.0031118882,0.0,0.25,-1.197188,-1.178544,1.2120751,-6.0776243,3.1541595,28.170696,50.731777,0.9886968482747333,0.9998331943285791,16.24948,31.806324,False,WT vs Aire_KO,WT,Aire_KO,False
Prps1,0.9034,0.09660000000000002,2.235586589551662,4.2300097e-05,8.986473e-05,0.0,0.25,-1.1998235,-1.2005014,1.4542993,-6.176487,3.9109907,0.66908354,1.2665722,0.3466299862448655,0.5461217681401024,0.39035097,0.89687204,False,WT vs Aire_KO,WT,Aire_KO,False
Rpl34,0.892,0.10799999999999998,2.1113348240739636,0.001193722,0.002416448,0.0,0.25,-1.2094779,-1.1882892,1.2632699,-5.828414,3.4009104,22.613302,41.417572,0.985586986424365,0.9991659716430078,13.0972185,26.279238,False,WT vs Aire_KO,WT,Aire_KO,False
Zmynd15,0.9182,0.08179999999999998,2.4181378768479127,2.2534434e-05,5.638857e-05,0.0,0.25,-1.2109567,-1.1977882,1.8975852,-8.37416,5.2901154,0.2403513,0.5619677,0.1349201602774911,0.2562135112593772,0.14288454,0.40237612,False,WT vs Aire_KO,WT,Aire_KO,False
Pgm2,0.9028,0.09719999999999995,2.2287302416729853,3.435877e-05,8.441053e-05,0.0,0.25,-1.2111123,-1.1762953,1.3587611,-5.9993496,3.2035522,0.4790388,1.0885917,0.2880210513725415,0.45988323603001324,0.28234485,0.7338461,False,WT vs Aire_KO,WT,Aire_KO,False
Rps24,0.8958,0.10419999999999996,2.151404959647855,0.0021680924,0.0045592273,0.0,0.25,-1.2122415,-1.1857595,1.2033774,-5.7652764,3.9239712,42.254456,76.669716,0.9952754021889737,0.9998331943285791,24.707928,50.960274,False,WT vs Aire_KO,WT,Aire_KO,False
P3h3,0.9168,0.08320000000000005,2.3996418888485156,3.1227868e-05,6.183401e-05,0.0,0.25,-1.2137122,-1.3182778,1.7380358,-7.043211,5.470358,0.18694997,0.17664681,0.08073679803839368,0.06188490408673916,0.11703737,0.12113604,False,WT vs Aire_KO,WT,Aire_KO,False
Gm13391,0.9216,0.07840000000000003,2.4642872458849463,5.2517174e-05,0.00013036236,0.0,0.25,-1.2185254,-1.2927413,1.8881301,-7.0615473,4.7730865,0.6907331,1.8522196,0.2814424974583011,0.5020850708923973,0.39279652,1.2195302,False,WT vs Aire_KO,WT,Aire_KO,False
A530032D15Rik,0.9364,0.06359999999999999,2.689429118717184,1.1298439e-05,2.3492812e-05,0.0,0.25,-1.2190398,-1.3309083,2.7249079,-9.0665045,7.230832,0.11261367,0.23753017,0.0659649542491481,0.1524603836530417,0.07236262,0.19389297,False,WT vs Aire_KO,WT,Aire_KO,True
1700003P14Rik,0.9424,0.057599999999999985,2.794907082195586,1.2048295e-05,2.5729543e-05,0.0,0.25,-1.2216604,-1.35219,2.7637594,-10.962166,10.713162,0.061180633,0.21351092,0.015011063931582956,0.07139282735613006,0.037524976,0.15584809,True,WT vs Aire_KO,WT,Aire_KO,False
Ccnb1,0.934,0.06599999999999995,2.6498215553939164,9.7365184e-05,0.00018354759,0.0,0.25,-1.2223027,-1.28052,2.5265741,-9.449258,7.44989,0.26816463,0.3090903,0.06261587225644465,0.07339449541284393,0.12752672,0.15764476,False,WT vs Aire_KO,WT,Aire_KO,False
Cd74,0.918,0.08199999999999996,2.4154780322982723,0.0075159823,0.016529297,0.0,0.25,-1.2245116,-1.1601748,1.667924,-6.8185816,5.4476,185.08539,307.90118,0.9947371568687177,0.9999999999999719,107.74353,209.66188,False,WT vs Aire_KO,WT,Aire_KO,True
Syn2,0.929,0.07099999999999995,2.571428731691726,6.0385584e-05,0.00013707257,0.0,0.25,-1.2255865,-1.3799524,2.049115,-7.270893,6.6604033,0.760638,1.7859992,0.2847317744154213,0.5572977481234215,0.45669097,1.3008912,False,WT vs Aire_KO,WT,Aire_KO,True
Ccl25,0.9382,0.061799999999999966,2.7200596302771367,0.00030480124,0.000691864,0.0,0.25,-1.2257255,-1.2462378,2.9769561,-10.328316,10.442211,7.2065997,11.803472,0.40553794629510953,0.5120934111759666,3.8115187,8.223673,False,WT vs Aire_KO,WT,Aire_KO,False
Rpl23a,0.9074,0.09260000000000002,2.282294128606873,0.0008766347,0.0018805708,0.0,0.25,-1.2311004,-1.2482228,1.2941402,-6.3575544,3.6167393,16.12326,31.028246,0.970456312421612,0.9964970809007226,8.856938,18.958376,False,WT vs Aire_KO,WT,Aire_KO,False
Vim,0.9172,0.08279999999999998,2.404897379722344,0.00016377875,0.00031201515,0.0,0.25,-1.2312541,-1.2215042,1.9180264,-8.34726,5.8269005,2.7607765,4.959677,0.42222355122304667,0.6396997497914757,1.4288554,2.9805639,False,WT vs Aire_KO,WT,Aire_KO,False
Ctss,0.913,0.08699999999999997,2.3508276579507656,0.00019488718,0.00040658208,0.0,0.25,-1.2324684,-1.1797991,1.6537473,-6.3187447,4.0651503,3.5403686,6.5601683,0.6967286645536254,0.8959132610508508,2.0581586,4.5503783,False,WT vs Aire_KO,WT,Aire_KO,True
Rpl37,0.892,0.10799999999999998,2.1113348240739636,0.0015992953,0.003339917,0.0,0.25,-1.2325575,-1.2210202,1.2655078,-6.0722485,3.24545,30.263508,57.769314,0.9906106094134214,0.9993327773144006,17.487722,36.140724,False,WT vs Aire_KO,WT,Aire_KO,False
Naip2,0.9214,0.0786,2.4615224366932504,2.4560968e-05,5.7050747e-05,0.0,0.25,-1.2350367,-1.2780867,1.615393,-6.3133764,4.786169,0.33394858,0.77799284,0.21816876981042477,0.4295246038365196,0.21019988,0.57647955,False,WT vs Aire_KO,WT,Aire_KO,True
Rpl38,0.8882,0.11180000000000001,2.072485303950294,0.0017486439,0.0036598693,0.0,0.25,-1.2367173,-1.2342649,1.0855403,-5.845719,2.6065063,32.701958,59.29846,0.9947371568687177,0.9998331943285791,18.767056,37.87256,False,WT vs Aire_KO,WT,Aire_KO,False
H2-Aa,0.917,0.08299999999999996,2.402266754883072,0.0031393056,0.006702576,0.0,0.25,-1.2378196,-1.1402938,1.8065487,-6.9236608,5.6156397,63.372475,105.0505,0.9748818850548283,0.9969974979149011,36.486237,72.635056,False,WT vs Aire_KO,WT,Aire_KO,True
Rps27,0.9044,0.09560000000000002,2.2470988268010084,0.0012195756,0.0026243627,0.0,0.25,-1.2389234,-1.1614904,1.0327165,-5.960202,2.8731718,21.960892,41.060257,0.9873811374918852,0.9996663886571863,13.314029,27.84594,False,WT vs Aire_KO,WT,Aire_KO,False
Il2rg,0.9102,0.08979999999999999,2.316079279902416,9.742063e-05,0.00019147461,0.0,0.25,-1.2407625,-1.1154919,1.8448784,-6.311741,4.033654,1.4867983,2.5471578,0.4973984809521398,0.7344453711425988,0.8687519,1.8523257,False,WT vs Aire_KO,WT,Aire_KO,False
Cd70,0.9248,0.07520000000000004,2.5094261447967527,7.4856725e-05,0.00012785727,0.0,0.25,-1.243729,-1.1919899,2.450879,-9.359685,9.5204525,1.2296928,1.7724881,0.34716823156512155,0.552126772310244,0.7064954,1.2611905,False,WT vs Aire_KO,WT,Aire_KO,True
Epyc,0.9358,0.06420000000000003,2.679398422659016,3.1080614e-05,8.63134e-05,0.0,0.25,-1.2487329,-1.1761026,2.5504975,-9.382801,7.130576,0.20638628,1.0000056,0.06369236289695647,0.20116763969974583,0.11882438,0.6650965,False,WT vs Aire_KO,WT,Aire_KO,True
S100a13,0.914,0.08599999999999997,2.3634831698624987,0.0003364082,0.0008552823,0.0,0.25,-1.2518076,-1.3133955,1.5569223,-6.0345564,4.0423784,5.4625335,11.497692,0.8452843729442915,0.952960800667196,3.2256668,8.247829,False,WT vs Aire_KO,WT,Aire_KO,False
Rps12,0.9092,0.09079999999999999,2.3039057072376683,0.001727711,0.003563961,0.0,0.25,-1.2561337,-1.2394567,1.5556612,-5.9889216,3.895146,34.104977,62.683216,0.9892350935949893,0.9991659716430078,18.990425,38.332462,False,WT vs Aire_KO,WT,Aire_KO,False
Xist,0.9288,0.07120000000000004,2.568400482282903,0.00029719353,0.00045447273,0.0,0.25,-1.2595373,-1.5938959,1.5748295,-5.348709,3.2560778,2.3838902,4.9406524,0.20351653609234377,0.6820683903252526,1.5904616,3.526083,False,WT vs Aire_KO,WT,Aire_KO,False
Defb42,0.9008,0.09919999999999995,2.2061451533893965,2.122618e-05,4.5340334e-05,0.0,0.25,-1.2711749,-1.1344423,1.7654066,-7.813957,5.2970533,0.21128736,0.56213516,0.14293403504574764,0.3341117597998252,0.11823614,0.39827356,False,WT vs Aire_KO,WT,Aire_KO,True
Cdx1,0.9004,0.09960000000000002,2.201676855146598,0.00014067703,0.00026344034,0.0,0.25,-1.2712711,-1.148829,1.7510691,-6.4222097,5.527975,2.6499012,4.2255683,0.6003229471922108,0.8315262718932214,1.4799196,2.7479692,False,WT vs Aire_KO,WT,Aire_KO,True
Rac2,0.9052,0.0948,2.256386410060462,0.00017227136,0.00034201832,0.0,0.25,-1.2723694,-1.1793017,1.7125666,-6.3599215,5.20854,2.801827,4.9089622,0.5924884875307063,0.8248540450375085,1.6448593,3.4634748,False,WT vs Aire_KO,WT,Aire_KO,True
H2-Ob,0.92,0.07999999999999996,2.4423469212387783,4.91233e-05,0.00011086627,0.0,0.25,-1.2733605,-1.3105478,1.8293921,-6.0453405,4.5793743,0.67028135,1.4313762,0.3286884755696643,0.5929941618014855,0.39280882,1.0297979,False,WT vs Aire_KO,WT,Aire_KO,True
Tm4sf5,0.916,0.08399999999999996,2.389199457700236,9.7801065e-05,0.00017131896,0.0,0.25,-1.2744337,-1.1148524,2.1754317,-7.669547,7.395237,1.4702386,2.5291424,0.41875485915917443,0.6982485404503563,0.8004049,1.7164246,False,WT vs Aire_KO,WT,Aire_KO,True
Srgn,0.8996,0.10040000000000004,2.1927879243419945,0.0017947837,0.0034270557,0.0,0.25,-1.2775745,-1.0937355,2.2195861,-7.649313,6.7563276,40.566326,56.507973,0.9180072962144404,0.9833194328606897,22.271336,37.2779,False,WT vs Aire_KO,WT,Aire_KO,False
Rprm,0.922,0.07799999999999996,2.4698362795078697,3.3437384e-05,7.098641e-05,0.0,0.25,-1.2778841,-1.2861066,1.8819784,-6.832923,5.4944077,0.39818037,1.0081873,0.17355421326475773,0.41734778982484355,0.22393511,0.6799093,False,WT vs Aire_KO,WT,Aire_KO,True
Gm35696,0.9364,0.06359999999999999,2.689429118717184,1.6779191e-05,3.769187e-05,0.0,0.25,-1.28284,-1.2691154,2.6328664,-9.714428,7.281928,0.20004477,0.5327759,0.12200227259134691,0.2785654712260154,0.11559548,0.37967023,False,WT vs Aire_KO,WT,Aire_KO,False
Mras,0.9024,0.09760000000000002,2.224180295947297,9.18784e-05,0.00019523599,0.0,0.25,-1.288455,-1.3342957,1.6861643,-6.6196337,4.0200815,1.385313,2.5763452,0.4682734286227298,0.7307756463719567,0.7665761,1.7110186,False,WT vs Aire_KO,WT,Aire_KO,False
Gm29461,0.9232,0.07679999999999998,2.486641136223773,0.00016145254,0.00025729934,0.0,0.25,-1.2939016,-1.1451492,2.9440444,-9.508037,9.006705,2.679659,3.5196362,0.42963937563546317,0.6228523769808006,1.5664208,2.448735,False,WT vs Aire_KO,WT,Aire_KO,False
Ftl1,0.907,0.09299999999999997,2.2775428604603634,0.001292752,0.0030059202,0.0,0.25,-1.3031697,-1.2573147,1.3271352,-5.996719,3.8308964,25.95521,50.75542,0.9647150290055476,0.9954962468723657,14.58505,32.761402,False,WT vs Aire_KO,WT,Aire_KO,False
Rpl36a,0.9112,0.08879999999999999,2.328375660496781,0.00057423906,0.0011842542,0.0,0.25,-1.3039137,-1.3022165,1.6569108,-6.9463587,4.0747004,10.885575,20.8012,0.9186053465702805,0.9814845704753686,6.0498815,12.40805,False,WT vs Aire_KO,WT,Aire_KO,False
Sult1c2,0.9138,0.08620000000000005,2.3609414463935625,3.299574e-05,6.9685215e-05,0.0,0.25,-1.3047345,-1.1758652,2.2890003,-9.8699875,5.717407,0.35362488,0.7936684,0.16924825070270944,0.32760633861550514,0.20829684,0.568095,False,WT vs Aire_KO,WT,Aire_KO,True
Bnip3,0.9174,0.0826,2.407533791471142,8.677095e-05,0.00018942189,0.0,0.25,-1.310584,-1.3068523,1.489977,-5.2134485,3.8097467,1.3722124,2.487777,0.5137850607021569,0.7302752293577782,0.8089885,1.7441883,False,WT vs Aire_KO,WT,Aire_KO,False
