Ensembl ID,Gene Symbol,Aire_pos_TEC (mean counts),Aire_ko_TEC (mean counts),Fold Change,FDR (BH)
ENSMUSG00000032080,Apoa4,16524.93685,7765.466732,0.46992414,5.25811E-12
ENSMUSG00000028786,Tmem54,749.5849462,352.5517002,0.470329216,1.72821E-05
ENSMUSG00000019027,Dnahc1,912.8054582,429.505233,0.470533156,1.96528E-09
ENSMUSG00000037731,BC013712,234.499772,110.3907599,0.470749967,0.000202206
ENSMUSG00000049939,Lrrc4,45.11932285,21.26540923,0.471314902,0.020621381
ENSMUSG00000078796,Zfp541,69.58459994,32.80341549,0.471417749,0.009847647
ENSMUSG00000028226,Mmp16,146.7862864,69.20871431,0.471493053,0.001904633
ENSMUSG00000057454,Lypd3,1707.388881,805.8962354,0.472005086,0.003364185
ENSMUSG00000000037,Scml2,62.87865596,29.68268584,0.472062982,0.006588262
ENSMUSG00000030125,Lrrc23,837.0417788,395.1791351,0.472113991,0.039558138
ENSMUSG00000021909,Tnnc1,395.4599593,186.8998572,0.472613858,2.36776E-05
ENSMUSG00000027624,Epb4.1l1,950.2660882,449.4160845,0.472937096,2.22871E-11
ENSMUSG00000078504,Gm438,70.53875182,33.36186228,0.472957933,0.012505829
ENSMUSG00000049420,Tmem200a,65.23715481,30.85754925,0.473005749,0.009227777
ENSMUSG00000024675,Ms4a4c,46.04121771,21.78520946,0.473167534,0.026583011
ENSMUSG00000022543,4930451G09Rik,115.572056,54.68524134,0.473170101,0.002776565
ENSMUSG00000038167,Plekhg6,533.5406031,252.5047599,0.473262501,1.62227E-07
ENSMUSG00000030214,Plbd1,475.7337719,225.4230035,0.47384276,1.252E-06
ENSMUSG00000016262,Sertad4,269.6058763,127.8030832,0.474036712,0.002599224
ENSMUSG00000039179,Tekt5,379.9731063,180.1366694,0.474077419,3.10894E-06
ENSMUSG00000036641,Ccdc148,300.7932259,142.6164053,0.474134365,1.77549E-05
ENSMUSG00000087194,Skint6,52.30234277,24.80932272,0.474344387,0.020836922
ENSMUSG00000035211,Xrra1,69.11290017,32.78409221,0.474355614,0.008505178
ENSMUSG00000056895,Hist3h2ba,38.39187419,18.22197269,0.474630975,0.034144619
ENSMUSG00000051506,Wdfy4,1806.115317,857.2713709,0.4746493,2.23188E-12
ENSMUSG00000033634,Cml2,145.3819394,69.03480481,0.474851313,0.001963578
ENSMUSG00000027848,Olfml3,36.97677488,17.56690951,0.475079548,0.03795272
ENSMUSG00000038242,Aox4,1975.17364,938.4799219,0.475137934,1.67879E-09
ENSMUSG00000030278,Cidec,526.4005925,250.1550331,0.475217993,1.72833E-05
ENSMUSG00000029380,Cxcl1,2321.958767,1103.582959,0.475281032,0.072096717
ENSMUSG00000031302,Nlgn3,44.62074223,21.22676267,0.475715141,0.027634102
ENSMUSG00000047230,Cldn2,841.6620054,400.6882381,0.47606787,3.67046E-07
ENSMUSG00000079017,Ifi27l2a,469.0533057,223.3032278,0.476072176,2.94451E-05
ENSMUSG00000020644,Id2,1038.654165,494.6657003,0.476256407,4.20733E-12
ENSMUSG00000045838,A430105I19Rik,195.6361981,93.28568075,0.476832415,0.009926358
ENSMUSG00000010651,Acaa1b,596.0712111,284.2878982,0.476936133,7.92371E-06
ENSMUSG00000034127,Tspan8,1499.062369,715.8935837,0.477560906,1.5766E-08
ENSMUSG00000024388,Myo7b,1308.667227,625.8986855,0.478271842,4.80015E-10
ENSMUSG00000024696,Lpxn,70.99969925,33.95895562,0.478297176,0.009810001
ENSMUSG00000048779,P2ry6,31.64292085,15.13988959,0.478460559,0.060139931
ENSMUSG00000024352,Spata24,92.58101604,44.3027752,0.478529801,0.002137644
ENSMUSG00000019970,Sgk1,2263.647743,1083.312719,0.478569478,8.53256E-10
ENSMUSG00000087408,Lass1,29.24141265,14.00367274,0.47889864,0.061169366
ENSMUSG00000049037,Clec4a1,31.64829702,15.15921287,0.478989845,0.050308218
ENSMUSG00000061353,Cxcl12,150.0774325,71.92365513,0.479243641,7.16427E-07
ENSMUSG00000021223,Papln,390.2497571,187.0525152,0.479314879,6.72803E-05
ENSMUSG00000079735,Gm2792,31.64829702,15.17853615,0.479600407,0.059639767
ENSMUSG00000033063,Cntnap3,208.2552192,99.89235406,0.479663148,0.000448147
ENSMUSG00000063683,Glyat,73.35282194,35.19178886,0.479760532,0.009449288
ENSMUSG00000036411,9530077C05Rik,35.48640921,17.027786,0.479839645,0.038948659
ENSMUSG00000021614,Vcan,846.2069658,406.3905739,0.48024962,1.68818E-07
ENSMUSG00000064373,Sepp1,3034.367784,1457.846718,0.480444963,4.93229E-09
ENSMUSG00000038453,Srcin1,619.7221167,297.7524475,0.480461225,0.000239756
ENSMUSG00000026989,Dapl1,4324.943758,2078.694275,0.480629204,1.60463E-06
ENSMUSG00000038058,Nod1,60.46101925,29.06626922,0.48074395,0.092841545
ENSMUSG00000020836,Coro6,150.1849558,72.2135043,0.480830479,0.001721136
ENSMUSG00000038537,Mc3r,34.08206223,16.39204611,0.480958165,0.061732396
ENSMUSG00000010476,Ebf3,218.1824191,105.0942129,0.481680483,0.00037997
ENSMUSG00000054793,Cadm4,350.6994366,168.9677337,0.481802125,0.037765046
ENSMUSG00000026090,2010300C02Rik,513.3528809,247.4594156,0.48204544,1.9385E-10
ENSMUSG00000048528,Nkx1-2,121.8493095,58.74895506,0.482144341,0.001990935
ENSMUSG00000020566,Atp6v1c2,194.3931361,93.80548098,0.48255552,0.000266927
ENSMUSG00000059900,Tmem40,167.0654034,80.63078091,0.482630031,0.017540389
ENSMUSG00000076441,Ass1,792.6346802,382.582205,0.482671544,7.45879E-09
ENSMUSG00000026894,Morn5,42.66405296,20.61034605,0.483084579,0.031227865
ENSMUSG00000002908,Kcnn1,863.3239648,417.0783559,0.483107585,1.2281E-07
ENSMUSG00000090326,Gm17384,30.20631687,14.60076608,0.483367971,0.076780289
ENSMUSG00000032038,St3gal4,841.5759867,406.9702722,0.483581137,1.75836E-07
ENSMUSG00000022938,Fam3b,194.3286221,94.01803703,0.483809518,0.000634662
ENSMUSG00000052854,Nrk,296.9927469,143.7139756,0.483897257,5.17538E-05
ENSMUSG00000020646,Mboat2,67.62791067,32.72612238,0.483914438,0.002798021
ENSMUSG00000031750,Il34,194.7465602,94.24798809,0.483952004,0.000225911
ENSMUSG00000062939,Stat4,1119.853846,541.9964453,0.483988556,2.45041E-10
ENSMUSG00000005364,Il5ra,1167.273933,566.092735,0.484969911,6.52755E-10
ENSMUSG00000025207,Sema4g,2610.901292,1266.628088,0.485130592,0.000318937
ENSMUSG00000038651,Sycp2l,96.36536654,46.80708823,0.485725213,0.015838149
ENSMUSG00000038576,Susd4,128.5498774,62.48610133,0.486084488,3.02394E-05
ENSMUSG00000028637,Ccdc30,164.5456195,80.11098068,0.486861825,0.000211859
ENSMUSG00000054588,Gbp10,200.6273804,97.71653675,0.487054841,0.000522886
ENSMUSG00000028601,Echdc2,490.4854929,238.9261993,0.487121847,3.43192E-07
ENSMUSG00000020473,Aebp1,152.0448741,74.14004727,0.487619512,0.000122303
ENSMUSG00000068740,Celsr2,2044.043445,997.2849185,0.487898103,3.11567E-05
ENSMUSG00000043621,Ubxn10,270.1528424,131.8687251,0.488126366,0.004311936
ENSMUSG00000050359,Sprr1a,4750.930035,2322.555663,0.488863369,1.40216E-08
ENSMUSG00000055407,Mtap6,240.2569403,117.4592636,0.4888902,0.000199639
ENSMUSG00000033581,Igf2bp2,265.3928354,129.7682727,0.488966752,4.55524E-06
ENSMUSG00000021313,Ryr2,375.5396425,183.6825112,0.489116169,1.52691E-05
ENSMUSG00000057265,2900006K08Rik,164.5187387,80.57281108,0.489748534,0.000442344
ENSMUSG00000029727,Cyp3a13,1674.767498,820.3288768,0.489816573,1.12713E-09
ENSMUSG00000026473,Glul,2536.035196,1242.554978,0.489959674,4.21512E-14
ENSMUSG00000028341,Nr4a3,542.9975062,266.0659256,0.489994747,0.007533859
ENSMUSG00000066755,Tnfsf18,71.55204155,35.07584919,0.490214513,0.014571815
ENSMUSG00000074148,Bcl2a1d,445.1081139,218.29653,0.490434847,1.83833E-05
ENSMUSG00000047604,Frat2,150.6136462,73.92749121,0.490841919,0.000836999
ENSMUSG00000036587,Fut7,61.89224707,30.41504213,0.491419258,0.070262545
ENSMUSG00000031554,Adam5,32.17375848,15.81427604,0.491527157,0.094352157
ENSMUSG00000072949,Acot1,294.3668427,144.7168578,0.491620783,8.8708E-06
ENSMUSG00000055805,Fmnl1,985.4568082,484.4764669,0.491626282,1.01302E-08
ENSMUSG00000074359,Psg23,222.7395348,109.7936665,0.492924018,0.000489134
ENSMUSG00000018623,Mmp7,1346.89244,663.9657862,0.492961254,7.69233E-09
ENSMUSG00000057880,Abat,416.5373193,205.4677206,0.493275659,7.43856E-10
ENSMUSG00000046699,Slitrk4,30.72102599,15.15921287,0.49344748,0.03795272
ENSMUSG00000044485,Klk1b11,1594.437354,786.8124283,0.493473404,0.000581872
ENSMUSG00000017144,Rnd3,1397.070265,689.6968415,0.493673696,0.055576247
ENSMUSG00000051504,Siglech,33.09565334,16.35339955,0.494125297,0.070094803
ENSMUSG00000027703,Lrriq4,35.50253771,17.54758623,0.494262872,0.057946206
ENSMUSG00000081058,Hist2h3c2,83.43055451,41.24001538,0.494303503,0.010457031
ENSMUSG00000042759,Apobr,1731.578571,855.9824961,0.494336503,6.05539E-06
ENSMUSG00000025804,Ccr1,100.3163783,49.59932216,0.494428956,0.043866988
ENSMUSG00000073738,Gm10567,111.7930816,55.34030451,0.495024412,0.0033657
ENSMUSG00000038692,Hoxb4,121.3561051,60.07840469,0.495058775,0.004648767
ENSMUSG00000022245,Skor1,57.54480193,28.48849916,0.495066421,0.064095255
ENSMUSG00000001802,Lrp3,91.64836884,45.4003455,0.49537538,0.004353652
ENSMUSG00000044309,Apol7c,826.1751525,409.2968192,0.495411679,2.14089E-05
ENSMUSG00000058571,Gpc6,108.866112,53.93356178,0.495411848,0.00107626
ENSMUSG00000004951,Hspb1,3034.309813,1503.944671,0.495646379,1.37025E-05
ENSMUSG00000002012,Pnck,52.76866637,26.19674218,0.49644503,0.022495086
ENSMUSG00000047773,Ankfn1,97.85035604,48.57904498,0.496462629,0.006238341
ENSMUSG00000042678,Myo15,237.0840699,117.8070826,0.496900035,0.000387282
ENSMUSG00000074259,Gramd2,381.7255012,189.6920911,0.496933243,2.87321E-05
ENSMUSG00000046491,C1qtnf2,44.10065695,21.9204724,0.497055462,0.044258183
ENSMUSG00000023886,Smoc2,395.70586,196.8185647,0.497386025,2.057E-08
ENSMUSG00000038065,2410066E13Rik,177.5395694,88.35434779,0.497660032,0.000200169
ENSMUSG00000054545,Ugt1a6a,142.9643027,71.15458056,0.497708723,0.003940853
ENSMUSG00000028427,Aqp7,374.7790327,186.5539665,0.497770553,0.006382147
ENSMUSG00000002699,Lcp2,321.8329527,160.2007098,0.497775969,4.57932E-05
ENSMUSG00000018263,Tbx5,547.3865576,272.4812944,0.497785871,8.78165E-06
ENSMUSG00000036813,Entpd8,472.1684413,235.2856694,0.498308758,7.20274E-05
ENSMUSG00000058921,Slc10a5,493.2941868,245.8401168,0.498364107,6.88416E-05
ENSMUSG00000043263,Pyhin1,58.02725404,28.93100628,0.498576173,0.023022594
ENSMUSG00000040483,Xaf1,272.0934032,135.7198828,0.498798873,0.003919716
ENSMUSG00000012123,Aim1l,1017.368537,507.6684191,0.499001493,1.85705E-07
ENSMUSG00000072944,Nup62cl,669.1620039,334.0031601,0.499136469,1.20519E-06
ENSMUSG00000013766,Ly6g6e,196.3283207,98.00445764,0.499186553,0.001856595
ENSMUSG00000066885,Ptprv,70.49574247,35.19178886,0.499204457,0.011756601
ENSMUSG00000039196,Orm1,1258.993595,628.7334225,0.499393663,3.69902E-05
ENSMUSG00000033533,Acsm1,196.2154212,98.00445764,0.499473778,0.001838934
ENSMUSG00000021983,Atp8a2,329.9808769,164.8441219,0.499556591,7.23113E-05
ENSMUSG00000050511,Oprd1,1066.409185,2134.879019,2.001932324,3.18409E-06
ENSMUSG00000020380,Rad50,6784.239383,13596.58685,2.004143145,6.06012E-14
ENSMUSG00000026630,Batf3,384.6524708,773.8908592,2.011922236,3.9226E-06
ENSMUSG00000042064,Myo3b,9703.126505,19523.57242,2.012090887,9.53432E-14
ENSMUSG00000056926,Tas2r113,11.98066016,24.13493627,2.014491351,0.081924499
ENSMUSG00000090756,Gm17635,40.34856346,81.42110703,2.017943145,0.009979599
ENSMUSG00000090273,Prr22,44.6261184,90.07026298,2.018330659,0.009627195
ENSMUSG00000035355,Kcnh4,303.8599759,613.4563417,2.018878399,6.17359E-06
ENSMUSG00000047842,Diras2,450.4527203,910.2658051,2.020779905,1.19369E-09
ENSMUSG00000057378,Ryr3,2144.667432,4339.198631,2.023250116,0.000188633
ENSMUSG00000023064,Sncg,9513.847036,19253.66514,2.023751808,4.24275E-07
ENSMUSG00000041992,Rapgef5,3208.827045,6503.787331,2.026842594,9.43915E-15
ENSMUSG00000023153,Tmem52,105.4405617,213.8096324,2.027774027,0.001154059
ENSMUSG00000052485,Tmem171,109.7449975,222.8819722,2.030907807,0.00087642
ENSMUSG00000050921,P2ry10,158.4027702,321.9105636,2.032228118,0.001139792
ENSMUSG00000031207,Msn,25637.16704,52107.15155,2.032484769,5.30779E-10
ENSMUSG00000046378,Asphd1,240.9275583,489.7169723,2.032631617,3.48209E-05
ENSMUSG00000025535,4930579G22Rik,98.3758175,200.055234,2.033581414,0.000867573
ENSMUSG00000047696,Ccdc144b,725.0121457,1474.955654,2.03438751,1.3083E-09
ENSMUSG00000092572,Serpinb10-ps,1918.062904,3902.470227,2.034589282,1.86194E-08
ENSMUSG00000040875,Osbpl10,317.5392693,646.2810088,2.035279007,2.01396E-10
ENSMUSG00000030230,Plcz1,176.1513509,359.0830087,2.03849137,7.40976E-05
ENSMUSG00000062046,5730460C07Rik,263.9347267,538.7404527,2.041188211,1.85722E-05
ENSMUSG00000063935,Zar1,389.6490293,795.8519064,2.042483996,8.34819E-07
ENSMUSG00000033767,D930015E06Rik,7298.749543,14929.97735,2.045552771,3.47101E-11
ENSMUSG00000004698,Hdac9,3266.635279,6696.841713,2.050073284,3.77847E-12
ENSMUSG00000047591,Mafa,481.1253607,987.0840749,2.051615141,3.40399E-08
ENSMUSG00000020286,1700093K21Rik,25.42480514,52.18092831,2.052362959,0.027099685
ENSMUSG00000027902,BC051070,152.5649594,313.5860468,2.055426411,0.000270626
ENSMUSG00000027776,Il12a,2468.060877,5073.951855,2.055845503,8.82636E-07
ENSMUSG00000023846,Riok2,1968.469099,4057.849758,2.06142416,1.23977E-14
ENSMUSG00000034265,Zdhhc14,417.1487994,860.1679343,2.062017044,2.64081E-07
ENSMUSG00000049556,Lingo1,1877.050502,3873.931511,2.063839789,1.09231E-11
ENSMUSG00000032911,Cspg4,1028.399019,2127.499414,2.068748973,0.00073215
ENSMUSG00000040339,Fam102b,5483.670527,11363.13336,2.072176529,1.44135E-15
ENSMUSG00000050315,Synpo2,5524.793023,11492.57133,2.080181336,2.85497E-11
ENSMUSG00000020961,Ston2,1708.388613,3555.180365,2.08101385,1.09159E-08
ENSMUSG00000040693,Slco4c1,118.4882733,247.0362317,2.08490026,0.000303155
ENSMUSG00000040829,Zmynd15,1603.319007,3346.926154,2.087498583,4.88354E-06
ENSMUSG00000066537,Vmn2r57,28.78584139,60.13637452,2.089095598,0.01588304
ENSMUSG00000022464,Slc38a4,155.8883624,326.507616,2.094496413,0.00052239
ENSMUSG00000015597,Zfp318,5610.787774,11773.36549,2.098344469,9.72984E-16
ENSMUSG00000036815,Dpp10,7414.356426,15571.13564,2.10013314,1.0153E-15
ENSMUSG00000074892,B3galt5,6664.396551,14001.40453,2.100926081,1.23454E-10
ENSMUSG00000020548,1700086D15Rik,12.98319755,27.29431248,2.102279686,0.077580014
ENSMUSG00000000869,Il4,209.0373337,440.4654692,2.107113889,1.84978E-05
ENSMUSG00000069806,Cacng7,201.5492752,425.2676097,2.109993247,1.89316E-05
ENSMUSG00000030283,St8sia1,84.41158723,178.1540849,2.110540635,0.000303173
ENSMUSG00000043003,Rasef,3243.124154,6844.839631,2.110569718,2.35941E-16
ENSMUSG00000025037,Maoa,2199.023235,4648.320919,2.113811644,1.95061E-15
ENSMUSG00000011382,Dhdh,1649.475694,3486.817977,2.11389473,1.34104E-14
ENSMUSG00000023885,Thbs2,923.1344676,1951.410992,2.113896794,1.30749E-05
ENSMUSG00000034041,Lyl1,71.46064669,151.110975,2.11460408,0.001513105
ENSMUSG00000021929,Kpna3,6207.610245,13127.27928,2.114707394,7.86735E-16
ENSMUSG00000040430,Pitpnc1,6535.015938,13820.05813,2.114770378,3.36651E-16
ENSMUSG00000079538,Gm11140,292.270373,618.4282495,2.115945736,2.31222E-06
ENSMUSG00000020143,Dock2,2838.800073,6039.760839,2.127575273,3.03873E-16
ENSMUSG00000042453,Reln,2849.952803,6067.113121,2.128846876,2.29174E-16
ENSMUSG00000090906,Mcart1,69.65449013,149.2037553,2.142055093,0.001195468
ENSMUSG00000035275,Raver2,2250.194013,4825.472163,2.144469382,1.34719E-10
ENSMUSG00000042082,Arsb,14970.81813,32187.167,2.149993855,2.85067E-09
ENSMUSG00000004707,Ly9,2169.980741,4679.518574,2.156479312,3.26781E-09
ENSMUSG00000068314,Gm6899,19.69451771,42.53081846,2.159525767,0.030858793
ENSMUSG00000025573,6030468B19Rik,256.2585024,553.9189888,2.161563358,2.84005E-06
ENSMUSG00000057228,Aadat,52.35072829,113.1636705,2.161644627,0.045297963
ENSMUSG00000031364,Grpr,363.7847814,786.8530032,2.162962948,1.46563E-07
ENSMUSG00000031712,Il15,1671.702151,3625.58901,2.168800828,8.123E-16
ENSMUSG00000022265,Ank,20111.27214,43647.81796,2.170316112,3.14605E-13
ENSMUSG00000027950,Chrnb2,1029.695842,2238.046689,2.173502695,1.4979E-05
ENSMUSG00000028003,Lrat,1145.108016,2492.615142,2.176751107,1.71828E-10
ENSMUSG00000030911,Zp2,5127.52317,11181.38326,2.180659724,8.97628E-10
ENSMUSG00000024987,Cyp26a1,2708.110481,5917.926721,2.185260447,3.36094E-07
ENSMUSG00000014547,Wdfy2,897.7809557,1963.055256,2.186563708,3.49613E-13
ENSMUSG00000050558,Prokr2,8594.569144,18856.11306,2.193956758,1.46335E-07
ENSMUSG00000071669,Snx29,5951.913199,13062.5324,2.194677906,5.28781E-18
ENSMUSG00000002771,Grin2d,1376.98726,3025.703516,2.197335882,4.48414E-09
ENSMUSG00000019775,Rgs17,4334.920747,9531.62412,2.198800088,3.38639E-18
ENSMUSG00000026141,Col19a1,615.7535734,1361.019052,2.210330741,4.93995E-12
ENSMUSG00000033308,Dpyd,1068.971978,2364.713555,2.212138019,1.39515E-10
ENSMUSG00000078945,Naip2,2114.610245,4684.913625,2.215497459,5.96768E-13
ENSMUSG00000067279,Ppp1r3c,145.783749,323.697987,2.22039829,1.8449E-05
ENSMUSG00000075370,Igll1,85.78905336,190.9828942,2.226191883,0.000211286
ENSMUSG00000090369,4933411K16Rik,21.10961702,47.28824191,2.240127894,0.019494319
ENSMUSG00000064105,Cnnm2,2526.512612,5681.599563,2.248791293,2.10095E-18
ENSMUSG00000053178,Gm9897,15.79726767,35.71158909,2.260618092,0.029535748
ENSMUSG00000044534,Ccbp2,556.7775437,1258.773115,2.260818758,4.69944E-07
ENSMUSG00000074345,Tnfaip8l3,84.39008255,190.9056011,2.262180523,0.000192654
ENSMUSG00000045053,Kcng3,236.8959041,536.4467674,2.264483084,0.000175936
ENSMUSG00000027868,Tbx15,1720.672908,3906.300173,2.270216585,2.50815E-17
ENSMUSG00000053395,Cacng8,457.0618932,1042.633079,2.281163874,8.6013E-10
ENSMUSG00000036510,Cdh8,1383.189248,3165.574087,2.288605187,7.90686E-13
ENSMUSG00000059588,Calcrl,3736.375331,8577.165695,2.295584607,4.54014E-20
ENSMUSG00000034959,5031414D18Rik,1484.631815,3429.802333,2.310203983,2.64317E-17
ENSMUSG00000042182,Bend6,114.1300758,266.570259,2.335670568,0.0038557
ENSMUSG00000020007,Il20ra,35.04159028,81.92158398,2.337838646,0.002509577
ENSMUSG00000040265,Dnm3,623.6663492,1458.613865,2.338772753,1.78686E-06
ENSMUSG00000054162,Spock3,10383.2893,24415.90537,2.351461532,2.67452E-19
ENSMUSG00000057715,A830018L16Rik,343.5271691,808.6787875,2.354046085,3.29633E-10
ENSMUSG00000069041,Slc25a31,30.73715449,72.40673707,2.355674696,0.058585345
ENSMUSG00000030555,Ttc23,578.9058266,1364.369733,2.35680774,1.385E-16
ENSMUSG00000030556,Lrrc28,831.8731829,1960.87751,2.357183223,1.13946E-15
ENSMUSG00000051503,Gm6583,45.08168967,106.402411,2.360213465,0.083665294
ENSMUSG00000011256,Adam19,6184.002349,14632.96674,2.366261511,9.50394E-09
ENSMUSG00000074796,Slc4a11,3490.10714,8262.161417,2.367308821,0.000331996
ENSMUSG00000036103,Colec12,900.1918132,2131.692565,2.368042604,6.57298E-16
ENSMUSG00000037016,Frem2,520.8355632,1233.558003,2.368421226,1.5214E-18
ENSMUSG00000030745,Il21r,1822.239128,4344.924106,2.384387449,3.74235E-14
ENSMUSG00000042686,Jph1,4490.049666,10711.55589,2.385620802,5.77437E-22
ENSMUSG00000074673,Ttll9,1550.479047,3702.884577,2.388219682,6.66467E-19
ENSMUSG00000030617,Ccdc83,40.7396207,97.79382986,2.400459999,0.001124536
ENSMUSG00000026604,Ptpn14,6148.580454,14805.06903,2.407884086,3.1301E-12
ENSMUSG00000061517,Sox21,1565.429686,3771.250821,2.409083496,7.16709E-19
ENSMUSG00000052479,A330008L17Rik,71.02120393,171.3735021,2.412990665,8.56879E-05
ENSMUSG00000050069,Grem2,2551.867527,6193.874595,2.427192842,2.63711E-11
ENSMUSG00000000791,Il12rb1,809.872525,1967.459075,2.429344143,2.07165E-15
ENSMUSG00000024471,Myot,652.945395,1589.00241,2.433591572,1.00353E-12
ENSMUSG00000014164,Klhl3,185.5638417,454.581225,2.449729543,0.00011129
ENSMUSG00000090622,A930033H14Rik,399.6622478,981.8899292,2.456799296,0.000103864
ENSMUSG00000023467,Tulp2,1516.198067,3741.703398,2.46781966,6.74655E-21
ENSMUSG00000044819,Oxgr1,119.3456541,295.5959534,2.47680534,2.03945E-06
ENSMUSG00000019936,Epyc,1395.796113,3479.759115,2.493028231,1.91688E-20
ENSMUSG00000067870,Gm8759,49.89008224,124.7016768,2.499528387,3.93485E-05
ENSMUSG00000046876,Atxn1,712.6458045,1790.775528,2.512854937,0.015513147
ENSMUSG00000029338,Antxr2,5109.946391,12857.12068,2.516096979,1.82642E-24
ENSMUSG00000027499,Pkia,3887.771092,9828.021969,2.527932262,1.11556E-24
ENSMUSG00000090812,Samd15,23.47886821,59.90449519,2.551421758,0.001774787
ENSMUSG00000052544,St6galnac3,74.40912102,195.259164,2.624129426,1.05583E-05
ENSMUSG00000023461,Tspan18,93.98536302,248.3077115,2.641982789,1.80036E-06
ENSMUSG00000073722,4931408C20Rik,579.7861152,1532.976109,2.644037291,2.69788E-10
ENSMUSG00000032343,Impg1,14.39829686,38.19657884,2.65285396,0.007590687
ENSMUSG00000043418,Lrit2,115.6096892,306.8827571,2.654472643,5.05493E-07
ENSMUSG00000043873,Chi3l7,34.02292438,90.39683043,2.656938875,0.002754431
ENSMUSG00000026601,9430070O13Rik,9.09669985,24.21222938,2.661649805,0.023827721
ENSMUSG00000007379,Dennd2c,642.0586671,1709.603655,2.662690721,9.09316E-14
ENSMUSG00000074608,Zfp850,7.67622437,20.59102278,2.682441495,0.037648017
ENSMUSG00000048015,Neurod4,148.2282666,399.8225471,2.697343472,4.07432E-08
ENSMUSG00000050192,Eif5a2,859.3285406,2339.981485,2.723034758,5.17366E-19
ENSMUSG00000067351,Rps15a-ps2,6.239620385,17.00846273,2.725881012,0.053796228
ENSMUSG00000021206,D830046C22Rik,9.118204524,24.94458567,2.735690519,0.03125712
ENSMUSG00000061977,Tas2r104,5.751792109,15.73698293,2.73601386,0.044009203
ENSMUSG00000030465,Psd3,6472.922438,17711.8368,2.736296775,5.43439E-28
ENSMUSG00000052376,4921508M14Rik,18.72961349,51.54518841,2.752068986,0.005014702
ENSMUSG00000075596,B130006D01Rik,8.174804983,22.51756574,2.754508003,0.024850021
ENSMUSG00000032502,Stac,1096.31584,3026.959529,2.761028729,6.47283E-23
ENSMUSG00000062991,Nrg1,2840.63311,7922.2935,2.788918242,1.76733E-29
ENSMUSG00000075478,Slitrk1,132.913451,371.6973337,2.796536625,7.92889E-06
ENSMUSG00000020431,Adcy1,3191.136199,9038.543051,2.832390248,1.2978E-08
ENSMUSG00000042662,Dusp15,1871.090443,5366.63381,2.868185144,1.95234E-29
ENSMUSG00000009394,Syn2,3427.560403,9912.451723,2.891984548,7.62626E-32
ENSMUSG00000021732,Fgf10,163.5538345,483.5528061,2.956536041,5.26084E-10
