Gene Symbol,Ensembl ID,GNF GeneAtlas
Gm14501,ENSMUSG00000063080,TRE
Klk1b8,ENSMUSG00000063089,TRE
Aldoart2,ENSMUSG00000063129,TRE
Klk1b1,ENSMUSG00000063133,TRE
Kcnma1,ENSMUSG00000063142,TRE
Bbs5,ENSMUSG00000063145,TRE
Csn2,ENSMUSG00000063157,TRE
Klk1b27,ENSMUSG00000063177,TRE
Cd300lb,ENSMUSG00000063193,TRE
Gm15315,ENSMUSG00000063206,TRE
Serpina11,ENSMUSG00000063232,TRE
Gpr84,ENSMUSG00000063234,TRE
Grm4,ENSMUSG00000063239,TRE
Tgif2lx2,ENSMUSG00000063242,TRE
Tmem117,ENSMUSG00000063296,TRE
Wscd2,ENSMUSG00000063430,TRE
Sorcs3,ENSMUSG00000063434,TRE
E130309F12Rik,ENSMUSG00000063446,TRE
1700013N18Rik,ENSMUSG00000063447,TRE
2010109I03Rik,ENSMUSG00000063522,TRE
Gm1574,ENSMUSG00000063529,TRE
Col23a1,ENSMUSG00000063564,TRE
Jazf1,ENSMUSG00000063568,TRE
Slc22a28,ENSMUSG00000063590,TRE
Unc5d,ENSMUSG00000063626,TRE
Sox11,ENSMUSG00000063632,TRE
Cnfn,ENSMUSG00000063651,TRE
Nkx6-3,ENSMUSG00000063672,TRE
Crb1,ENSMUSG00000063681,TRE
Glyat,ENSMUSG00000063683,TRE
Sfxn4,ENSMUSG00000063698,TRE
Mapk15,ENSMUSG00000063704,TRE
Klk1b24,ENSMUSG00000063713,TRE
Tnfrsf11b,ENSMUSG00000063727,TRE
Hsd3b2,ENSMUSG00000063730,TRE
Chi3l4,ENSMUSG00000063779,TRE
Slc22a8,ENSMUSG00000063796,TRE
Alms1,ENSMUSG00000063810,TRE
Rnf183,ENSMUSG00000063851,TRE
Nlgn1,ENSMUSG00000063887,TRE
Srrm4,ENSMUSG00000063919,TRE
Poteg,ENSMUSG00000063932,TRE
Zar1,ENSMUSG00000063935,TRE
1700011A15Rik,ENSMUSG00000063971,TRE
Nr6a1,ENSMUSG00000063972,TRE
Slco1a5,ENSMUSG00000063975,TRE
Ccr1l1,ENSMUSG00000064039,TRE
Scgb3a1,ENSMUSG00000064057,TRE
BC048507,ENSMUSG00000064063,TRE
Fbln2,ENSMUSG00000064080,TRE
Hcst,ENSMUSG00000064109,TRE
Cadm2,ENSMUSG00000064115,TRE
Mocs1,ENSMUSG00000064120,TRE
BC068157,ENSMUSG00000064125,TRE
Gm14781,ENSMUSG00000064129,TRE
Rab44,ENSMUSG00000064147,TRE
Prol1,ENSMUSG00000064156,TRE
Izumo1,ENSMUSG00000064158,TRE
Ghrl,ENSMUSG00000064177,TRE
Tnnt1,ENSMUSG00000064179,TRE
4430402I18Rik,ENSMUSG00000064202,TRE
Defa24,ENSMUSG00000064213,TRE
Paqr9,ENSMUSG00000064225,TRE
Chi3l1,ENSMUSG00000064246,TRE
Plcxd1,ENSMUSG00000064247,TRE
Zfp428,ENSMUSG00000064264,TRE
Hvcn1,ENSMUSG00000064267,TRE
Ccdc146,ENSMUSG00000064280,TRE
Cntn4,ENSMUSG00000064293,TRE
Aox3,ENSMUSG00000064294,TRE
4921528I07Rik,ENSMUSG00000064299,TRE
Lrrc51,ENSMUSG00000064307,TRE
Scn1a,ENSMUSG00000064329,TRE
Pde6h,ENSMUSG00000064330,TRE
Gm10147,ENSMUSG00000064334,TRE
Gm14850,ENSMUSG00000065956,TRE
Cd209b,ENSMUSG00000065987,TRE
Gm2042,ENSMUSG00000066027,TRE
Oog2,ENSMUSG00000066030,TRE
Gm13023,ENSMUSG00000066031,TRE
Cldn19,ENSMUSG00000066058,TRE
Cyp4a12a,ENSMUSG00000066071,TRE
Cyp4a10,ENSMUSG00000066072,TRE
Insl5,ENSMUSG00000066090,TRE
Cyp2j11,ENSMUSG00000066097,TRE
Muc5b,ENSMUSG00000066108,TRE
Adamtsl1,ENSMUSG00000066113,TRE
Kndc1,ENSMUSG00000066129,TRE
Mup3,ENSMUSG00000066154,TRE
2510046G10Rik,ENSMUSG00000066175,TRE
Cacng3,ENSMUSG00000066189,TRE
Spag8,ENSMUSG00000066196,TRE
Ccl27b,ENSMUSG00000066202,TRE
Bhmt-ps1,ENSMUSG00000066252,TRE
Rad54b,ENSMUSG00000066307,TRE
Rtp3,ENSMUSG00000066319,TRE
Serpina3c,ENSMUSG00000066361,TRE
Serpina1a,ENSMUSG00000066366,TRE
4921517D21Rik,ENSMUSG00000066368,TRE
Iqcf5,ENSMUSG00000066382,TRE
Iqcf1,ENSMUSG00000066383,TRE
Nrxn3,ENSMUSG00000066392,TRE
3830431G21Rik,ENSMUSG00000066438,TRE
Omt2a,ENSMUSG00000066463,TRE
Izumo2,ENSMUSG00000066500,TRE
Klk1b5,ENSMUSG00000066512,TRE
Klk1b4,ENSMUSG00000066513,TRE
Klk1b3,ENSMUSG00000066515,TRE
Klk1b21,ENSMUSG00000066516,TRE
Abpa,ENSMUSG00000066583,TRE
Abpb,ENSMUSG00000066584,TRE
1700001J11Rik,ENSMUSG00000066639,TRE
Wdr35,ENSMUSG00000066643,TRE
Gm16432,ENSMUSG00000066667,TRE
Pilrb2,ENSMUSG00000066682,TRE
Pilrb1,ENSMUSG00000066684,TRE
Cyp2b19,ENSMUSG00000066704,TRE
Cldn9,ENSMUSG00000066720,TRE
Psg16,ENSMUSG00000066760,TRE
Zfp772,ENSMUSG00000066838,TRE
Hmcn1,ENSMUSG00000066842,TRE
4921513D11Rik,ENSMUSG00000066944,TRE
Cryba4,ENSMUSG00000066975,TRE
Serpinb7,ENSMUSG00000067001,TRE
Serpinb5,ENSMUSG00000067006,TRE
Gm626,ENSMUSG00000067023,TRE
AY702103,ENSMUSG00000067103,TRE
Slc22a7,ENSMUSG00000067144,TRE
Igj,ENSMUSG00000067149,TRE
Mrgpra4,ENSMUSG00000067173,TRE
Lrrc66,ENSMUSG00000067206,TRE
Nipal1,ENSMUSG00000067219,TRE
Cnga1,ENSMUSG00000067220,TRE
Cyp2c54,ENSMUSG00000067225,TRE
Cyp2c66,ENSMUSG00000067229,TRE
Cyp2c65,ENSMUSG00000067231,TRE
H2-Q10,ENSMUSG00000067235,TRE
Lgi1,ENSMUSG00000067242,TRE
Capn6,ENSMUSG00000067276,TRE
2010002M12Rik,ENSMUSG00000067297,TRE
Crygd,ENSMUSG00000067299,TRE
Tuba3b,ENSMUSG00000067338,TRE
H2-Eb2,ENSMUSG00000067341,TRE
Gm7903,ENSMUSG00000067358,TRE
Gm5128,ENSMUSG00000067359,TRE
Pramel3,ENSMUSG00000067360,TRE
Lyar,ENSMUSG00000067367,TRE
Gm2411,ENSMUSG00000067402,TRE
Hmx1,ENSMUSG00000067438,TRE
Ms4a15,ENSMUSG00000067571,TRE
A430093F15Rik,ENSMUSG00000067577,TRE
Cbln4,ENSMUSG00000067578,TRE
AY702102,ENSMUSG00000067581,TRE
Klra3,ENSMUSG00000067591,TRE
Krt77,ENSMUSG00000067594,TRE
Klra7,ENSMUSG00000067599,TRE
5430421N21Rik,ENSMUSG00000067613,TRE
Krt86,ENSMUSG00000067614,TRE
Klk11,ENSMUSG00000067616,TRE
BC061195,ENSMUSG00000067646,TRE
1700003E24Rik,ENSMUSG00000067647,TRE
Ankrd23,ENSMUSG00000067653,TRE
Obp1b,ENSMUSG00000067679,TRE
Obp1a,ENSMUSG00000067684,TRE
Gm10220,ENSMUSG00000067698,TRE
Gm5862,ENSMUSG00000067700,TRE
Tuba3a,ENSMUSG00000067702,TRE
Gm7275,ENSMUSG00000067716,TRE
Khdc1a,ENSMUSG00000067750,TRE
Xlr5c,ENSMUSG00000067764,TRE
Gm14685,ENSMUSG00000067771,TRE
Defb41,ENSMUSG00000067773,TRE
Pi15,ENSMUSG00000067780,TRE
4930444P10Rik,ENSMUSG00000067795,TRE
Dcpp2,ENSMUSG00000067843,TRE
Gm6460,ENSMUSG00000067848,TRE
Speer3,ENSMUSG00000067855,TRE
Zic3,ENSMUSG00000067860,TRE
Ccdc87,ENSMUSG00000067872,TRE
3110035E14Rik,ENSMUSG00000067879,TRE
Slxl1,ENSMUSG00000067909,TRE
2510049J12Rik,ENSMUSG00000068011,TRE
Rhox9,ENSMUSG00000068048,TRE
Tcf15,ENSMUSG00000068079,TRE
Cyp2d9,ENSMUSG00000068086,TRE
1500009C09Rik,ENSMUSG00000068099,TRE
Gm10230,ENSMUSG00000068103,TRE
Tnfrsf13c,ENSMUSG00000068105,TRE
Agtr2,ENSMUSG00000068122,TRE
Cst7,ENSMUSG00000068129,TRE
Insm1,ENSMUSG00000068154,TRE
Col8a1,ENSMUSG00000068196,TRE
Pdxp,ENSMUSG00000068221,TRE
Il2rb,ENSMUSG00000068227,TRE
D14Ertd668e,ENSMUSG00000068245,TRE
Apol9a,ENSMUSG00000068246,TRE
Amn1,ENSMUSG00000068250,TRE
Apol7b,ENSMUSG00000068252,TRE
Shroom4,ENSMUSG00000068270,TRE
Cma2,ENSMUSG00000068289,TRE
1700019G17Rik,ENSMUSG00000068299,TRE
Slc4a5,ENSMUSG00000068323,TRE
Tlx2,ENSMUSG00000068327,TRE
Reg3d,ENSMUSG00000068341,TRE
D430041D05Rik,ENSMUSG00000068373,TRE
Gm6557,ENSMUSG00000068492,TRE
Aard,ENSMUSG00000068522,TRE
Clca6,ENSMUSG00000068547,TRE
Zfp467,ENSMUSG00000068551,TRE
Mgam,ENSMUSG00000068587,TRE
Hemt1,ENSMUSG00000068600,TRE
Gjd2,ENSMUSG00000068615,TRE
Efcab1,ENSMUSG00000068617,TRE
Gpr88,ENSMUSG00000068696,TRE
Myoz1,ENSMUSG00000068697,TRE
Flnc,ENSMUSG00000068699,TRE
Celsr2,ENSMUSG00000068740,TRE
Mybphl,ENSMUSG00000068745,TRE
Ptprz1,ENSMUSG00000068748,TRE
Il3ra,ENSMUSG00000068758,TRE
Gstm6,ENSMUSG00000068762,TRE
Gm10251,ENSMUSG00000068777,TRE
Gm128,ENSMUSG00000068860,TRE
Lce3f,ENSMUSG00000068885,TRE
Lce1i,ENSMUSG00000068888,TRE
Lce1a2,ENSMUSG00000068890,TRE
Sprr2a2,ENSMUSG00000068893,TRE
Syt11,ENSMUSG00000068923,TRE
Gm10256,ENSMUSG00000069031,TRE
Sry,ENSMUSG00000069036,TRE
Slc25a31,ENSMUSG00000069041,TRE
Ube1y1,ENSMUSG00000069053,TRE
Slc7a14,ENSMUSG00000069072,TRE
Lcn11,ENSMUSG00000069080,TRE
1700008P02Rik,ENSMUSG00000069118,TRE
Nxph2,ENSMUSG00000069132,TRE
Gpr98,ENSMUSG00000069170,TRE
Zdhhc11,ENSMUSG00000069189,TRE
Gprin1,ENSMUSG00000069227,TRE
Prl2b1,ENSMUSG00000069258,TRE
Prl6a1,ENSMUSG00000069259,TRE
Ctxn3,ENSMUSG00000069372,TRE
Prdm6,ENSMUSG00000069378,TRE
Dsg1a,ENSMUSG00000069441,TRE
Rdh16,ENSMUSG00000069456,TRE
Strada,ENSMUSG00000069631,TRE
Pex11c,ENSMUSG00000069633,TRE
4930444G20Rik,ENSMUSG00000069712,TRE
4933406P04Rik,ENSMUSG00000069713,TRE
Ube2u,ENSMUSG00000069733,TRE
Tmem100,ENSMUSG00000069763,TRE
Gm11428,ENSMUSG00000069792,TRE
Fbp1,ENSMUSG00000069805,TRE
Cacng7,ENSMUSG00000069806,TRE
E130309D14Rik,ENSMUSG00000069814,TRE
Sat2,ENSMUSG00000069835,TRE
4930438A08Rik,ENSMUSG00000069873,TRE
Ccdc99,ENSMUSG00000069910,TRE
Fam196b,ENSMUSG00000069911,TRE
B3gnt9-ps,ENSMUSG00000069920,TRE
Ces3a,ENSMUSG00000069922,TRE
4933402J07Rik,ENSMUSG00000069971,TRE
Sp110,ENSMUSG00000070034,TRE
Slc22a14,ENSMUSG00000070280,TRE
Ndufaf3,ENSMUSG00000070283,TRE
Ddx43,ENSMUSG00000070291,TRE
Scn2b,ENSMUSG00000070304,TRE
Ccdc153,ENSMUSG00000070306,TRE
A630095E13Rik,ENSMUSG00000070313,TRE
Fbxw22,ENSMUSG00000070324,TRE
Qrich2,ENSMUSG00000070331,TRE
4933422H20Rik,ENSMUSG00000070332,TRE
Hsf5,ENSMUSG00000070345,TRE
Ampd1,ENSMUSG00000070385,TRE
Art5,ENSMUSG00000070424,TRE
Il18bp,ENSMUSG00000070427,TRE
Adamtsl3,ENSMUSG00000070469,TRE
Fam194a,ENSMUSG00000070471,TRE
BC094916,ENSMUSG00000070501,TRE
Rgma,ENSMUSG00000070509,TRE
Wfdc6b,ENSMUSG00000070531,TRE
Mrgprb1,ENSMUSG00000070547,TRE
Spaca4,ENSMUSG00000070563,TRE
Slc17a7,ENSMUSG00000070570,TRE
Mn1,ENSMUSG00000070576,TRE
Etnk2,ENSMUSG00000070644,TRE
Ren1,ENSMUSG00000070645,TRE
Rnf186,ENSMUSG00000070661,TRE
C87414,ENSMUSG00000070686,TRE
Htr1d,ENSMUSG00000070687,TRE
Runx3,ENSMUSG00000070691,TRE
Csn1s1,ENSMUSG00000070702,TRE
Ugt2b36,ENSMUSG00000070704,TRE
Gtsf1l,ENSMUSG00000070708,TRE
1700049G17Rik,ENSMUSG00000070709,TRE
Pla2g4d,ENSMUSG00000070719,TRE
Rbm44,ENSMUSG00000070732,TRE
Ceacam20,ENSMUSG00000070777,TRE
Psg21,ENSMUSG00000070796,TRE
Pnmal2,ENSMUSG00000070802,TRE
Cited4,ENSMUSG00000070803,TRE
Zmynd12,ENSMUSG00000070806,TRE
Gltscr1,ENSMUSG00000070808,TRE
Zscan18,ENSMUSG00000070822,TRE
Aurkc,ENSMUSG00000070837,TRE
Zfp804a,ENSMUSG00000070866,TRE
Gm12824,ENSMUSG00000070867,TRE
Gad1,ENSMUSG00000070880,TRE
4930578N16Rik,ENSMUSG00000070883,TRE
Gm6455,ENSMUSG00000070940,TRE
Il1rl2,ENSMUSG00000070942,TRE
Actl7a,ENSMUSG00000070979,TRE
Actl7b,ENSMUSG00000070980,TRE
Ccin,ENSMUSG00000070999,TRE
Ccl21a,ENSMUSG00000071003,TRE
Ccl19,ENSMUSG00000071005,TRE
Sdr16c6,ENSMUSG00000071019,TRE
Gm10308,ENSMUSG00000071033,TRE
Gm88,ENSMUSG00000071073,TRE
1700029J07Rik,ENSMUSG00000071103,TRE
Ccdc110,ENSMUSG00000071104,TRE
Tex24,ENSMUSG00000071138,TRE
Serpina1b,ENSMUSG00000071178,TRE
Oog1,ENSMUSG00000071216,TRE
Gm2022,ENSMUSG00000071217,TRE
Timm8a2,ENSMUSG00000071229,TRE
Tmem90a,ENSMUSG00000071234,TRE
1700086L19Rik,ENSMUSG00000071265,TRE
Bves,ENSMUSG00000071317,TRE
Tcp10a,ENSMUSG00000071322,TRE
Armc2,ENSMUSG00000071324,TRE
G630090E17Rik,ENSMUSG00000071335,TRE
C1qtnf9,ENSMUSG00000071347,TRE
Reg3b,ENSMUSG00000071356,TRE
Mcpt9,ENSMUSG00000071361,TRE
Grid2,ENSMUSG00000071424,TRE
Gm11397,ENSMUSG00000071452,TRE
Dtnb,ENSMUSG00000071454,TRE
Ccnb1ip1,ENSMUSG00000071470,TRE
Tmem139,ENSMUSG00000071506,TRE
Gm10334,ENSMUSG00000071517,TRE
Prss3,ENSMUSG00000071519,TRE
Akr1c19,ENSMUSG00000071551,TRE
Cpa2,ENSMUSG00000071553,TRE
BC100530,ENSMUSG00000071561,TRE
Stfa1,ENSMUSG00000071562,TRE
Rnls,ENSMUSG00000071573,TRE
Gm10338,ENSMUSG00000071588,TRE
Rimbp3,ENSMUSG00000071636,TRE
Tut1,ENSMUSG00000071645,TRE
Rom1,ENSMUSG00000071648,TRE
Lrrn4cl,ENSMUSG00000071656,TRE
Gng3,ENSMUSG00000071658,TRE
Zbtb3,ENSMUSG00000071661,TRE
Snx29,ENSMUSG00000071669,TRE
Tex13a,ENSMUSG00000071686,TRE
Gm6604,ENSMUSG00000071701,TRE
Mpst,ENSMUSG00000071711,TRE
Csf2rb,ENSMUSG00000071713,TRE
Csf2rb2,ENSMUSG00000071714,TRE
Apol7e,ENSMUSG00000071716,TRE
1700010D01Rik,ENSMUSG00000071721,TRE
Spin4,ENSMUSG00000071722,TRE
Gm10345,ENSMUSG00000071724,TRE
Gm5941,ENSMUSG00000071726,TRE
Gm4937,ENSMUSG00000071738,TRE
DXBay18,ENSMUSG00000071745,TRE
4933412E24Rik,ENSMUSG00000071749,TRE
Rhox4e,ENSMUSG00000071770,TRE
Rhox4b,ENSMUSG00000071771,TRE
Gm5169,ENSMUSG00000071781,TRE
Gm14525,ENSMUSG00000071788,TRE
Gm94,ENSMUSG00000071858,TRE
2900055J20Rik,ENSMUSG00000071860,TRE
Lrrtm2,ENSMUSG00000071862,TRE
4921528O07Rik,ENSMUSG00000071890,TRE
Adam25,ENSMUSG00000071937,TRE
Gm10352,ENSMUSG00000071960,TRE
Ccnf,ENSMUSG00000072082,TRE
Gm16390,ENSMUSG00000072100,TRE
Slx,ENSMUSG00000072157,TRE
Trim6,ENSMUSG00000072244,TRE
Als2cr11,ENSMUSG00000072295,TRE
Gm10355,ENSMUSG00000072381,TRE
Nanos1,ENSMUSG00000072437,TRE
Xlr5b,ENSMUSG00000072479,TRE
Ear2,ENSMUSG00000072596,TRE
Ear1,ENSMUSG00000072601,TRE
Gm10375,ENSMUSG00000072602,TRE
1700001F09Rik,ENSMUSG00000072603,TRE
Gm10376,ENSMUSG00000072605,TRE
Gm10377,ENSMUSG00000072606,TRE
Gm10378,ENSMUSG00000072607,TRE
Gm7995,ENSMUSG00000072610,TRE
Slfn2,ENSMUSG00000072620,TRE
Gdf2,ENSMUSG00000072625,TRE
Adam1a,ENSMUSG00000072647,TRE
Spef2,ENSMUSG00000072663,TRE
Ugt3a1,ENSMUSG00000072664,TRE
Gm10391,ENSMUSG00000072672,TRE
Gm10394,ENSMUSG00000072675,TRE
Gm10401,ENSMUSG00000072693,TRE
1500011B03Rik,ENSMUSG00000072694,TRE
Gm5797,ENSMUSG00000072726,TRE
Gm10410,ENSMUSG00000072741,TRE
Gm10412,ENSMUSG00000072743,TRE
Gm10413,ENSMUSG00000072749,TRE
Gm1679,ENSMUSG00000072754,TRE
Gm10419,ENSMUSG00000072769,TRE
Acrbp,ENSMUSG00000072770,TRE
Gm6367,ENSMUSG00000072820,TRE
Tmprss11a,ENSMUSG00000072845,TRE
1700123L14Rik,ENSMUSG00000072878,TRE
Gm5647,ENSMUSG00000072888,TRE
Gm10436,ENSMUSG00000072907,TRE
4933437F05Rik,ENSMUSG00000072919,TRE
Gm15091,ENSMUSG00000072921,TRE
Gm15097,ENSMUSG00000072922,TRE
Gm10439,ENSMUSG00000072923,TRE
Gm15085,ENSMUSG00000072924,TRE
Ott,ENSMUSG00000072925,TRE
Gm15127,ENSMUSG00000072928,TRE
Gm15107,ENSMUSG00000072930,TRE
Gm15080,ENSMUSG00000072931,TRE
Gm15128,ENSMUSG00000072932,TRE
Gprasp2,ENSMUSG00000072966,TRE
Gm4787,ENSMUSG00000072974,TRE
Oip5,ENSMUSG00000072980,TRE
4933414I15Rik,ENSMUSG00000072983,TRE
Gm10451,ENSMUSG00000073000,TRE
Cylc1,ENSMUSG00000073001,TRE
Gm732,ENSMUSG00000073006,TRE
Gpr174,ENSMUSG00000073008,TRE
Atoh1,ENSMUSG00000073043,TRE
Lrrc61,ENSMUSG00000073096,TRE
Ccdc164,ENSMUSG00000073102,TRE
Gm10471,ENSMUSG00000073116,TRE
Gm7347,ENSMUSG00000073117,TRE
Speer4a,ENSMUSG00000073119,TRE
Xlr3b,ENSMUSG00000073125,TRE
Zfp449,ENSMUSG00000073176,TRE
Ccdc160,ENSMUSG00000073207,TRE
Klf14,ENSMUSG00000073209,TRE
Gm10482,ENSMUSG00000073226,TRE
Gm14819,ENSMUSG00000073245,TRE
Gm10486,ENSMUSG00000073247,TRE
Gm10487,ENSMUSG00000073253,TRE
Gm14632,ENSMUSG00000073255,TRE
Gm10488,ENSMUSG00000073257,TRE
Gm4836,ENSMUSG00000073263,TRE
Gm5935,ENSMUSG00000073267,TRE
Nudt10,ENSMUSG00000073293,TRE
Nudt11,ENSMUSG00000073295,TRE
C030034I22Rik,ENSMUSG00000073374,TRE
Arrdc5,ENSMUSG00000073380,TRE
Trim40,ENSMUSG00000073399,TRE
Trim10,ENSMUSG00000073400,TRE
H2-Bl,ENSMUSG00000073406,TRE
Ly6g6d,ENSMUSG00000073413,TRE
Cyp4f15,ENSMUSG00000073424,TRE
Arhgdig,ENSMUSG00000073433,TRE
Pnldc1,ENSMUSG00000073460,TRE
AI607873,ENSMUSG00000073490,TRE
Pydc4,ENSMUSG00000073491,TRE
Sh2d1b2,ENSMUSG00000073494,TRE
AA792892,ENSMUSG00000073497,TRE
Pappa2,ENSMUSG00000073530,TRE
Cep76,ENSMUSG00000073542,TRE
Gm4951,ENSMUSG00000073555,TRE
Prr16,ENSMUSG00000073565,TRE
Pcdhb22,ENSMUSG00000073591,TRE
Serpinb3c,ENSMUSG00000073601,TRE
Serpinb3b,ENSMUSG00000073602,TRE
Fbxo36,ENSMUSG00000073633,TRE
Crygb,ENSMUSG00000073658,TRE
Tmem88b,ENSMUSG00000073680,TRE
1500002C15Rik,ENSMUSG00000073681,TRE
4933415F23Rik,ENSMUSG00000073730,TRE
Gm10567,ENSMUSG00000073738,TRE
1700029G01Rik,ENSMUSG00000073758,TRE
Gm12888,ENSMUSG00000073764,TRE
Btbd19,ENSMUSG00000073771,TRE
Efcab7,ENSMUSG00000073791,TRE
6430531B16Rik,ENSMUSG00000073795,TRE
Gm10591,ENSMUSG00000073869,TRE
4933409K07Rik,ENSMUSG00000073874,TRE
Gm13306,ENSMUSG00000073877,TRE
Gm13304,ENSMUSG00000073878,TRE
Gm10598,ENSMUSG00000073883,TRE
Ccl21b,ENSMUSG00000073884,TRE
Gm10600,ENSMUSG00000073886,TRE
Ccl27a,ENSMUSG00000073888,TRE
Rbmxl2,ENSMUSG00000073894,TRE
Ttpa,ENSMUSG00000073988,TRE
Kbtbd5,ENSMUSG00000074001,TRE
B3gnt6,ENSMUSG00000074004,TRE
Omp,ENSMUSG00000074006,TRE
Gm6205,ENSMUSG00000074007,TRE
Slc22a13,ENSMUSG00000074028,TRE
Mc1r,ENSMUSG00000074037,TRE
Saa1,ENSMUSG00000074115,TRE
Ntf5,ENSMUSG00000074121,TRE
Cmtm2a,ENSMUSG00000074127,TRE
1700057G04Rik,ENSMUSG00000074139,TRE
Il4i1,ENSMUSG00000074141,TRE
Bcl2a1a,ENSMUSG00000074147,TRE
Bcl2a1d,ENSMUSG00000074148,TRE
Klk5,ENSMUSG00000074155,TRE
Gm10638,ENSMUSG00000074178,TRE
Gm10639,ENSMUSG00000074179,TRE
Gm3776,ENSMUSG00000074181,TRE
Gsta1,ENSMUSG00000074183,TRE
AI747448,ENSMUSG00000074195,TRE
Gm6289,ENSMUSG00000074196,TRE
Krtdap,ENSMUSG00000074199,TRE
Adh6b,ENSMUSG00000074206,TRE
Zfp568,ENSMUSG00000074221,TRE
4932431P20Rik,ENSMUSG00000074224,TRE
Cyp2a4,ENSMUSG00000074254,TRE
2410076I21Rik,ENSMUSG00000074269,TRE
D930028M14Rik,ENSMUSG00000074274,TRE
BC030870,ENSMUSG00000074300,TRE
Vmn1r157,ENSMUSG00000074304,TRE
Vmn1r148,ENSMUSG00000074309,TRE
Vmn1r139,ENSMUSG00000074311,TRE
Vmn1r132,ENSMUSG00000074316,TRE
Vmn1r112,ENSMUSG00000074322,TRE
Vmn1r125,ENSMUSG00000074325,TRE
Vmn1r100,ENSMUSG00000074331,TRE
Apoc4,ENSMUSG00000074336,TRE
Ovgp1,ENSMUSG00000074340,TRE
Adora3,ENSMUSG00000074344,TRE
AA386476,ENSMUSG00000074357,TRE
Psg23,ENSMUSG00000074359,TRE
Crxos1,ENSMUSG00000074365,TRE
Obox2,ENSMUSG00000074369,TRE
Gm10681,ENSMUSG00000074380,TRE
AI429214,ENSMUSG00000074384,TRE
Gm14548,ENSMUSG00000074417,TRE
Smcp,ENSMUSG00000074435,TRE
Defa-rs1,ENSMUSG00000074437,TRE
Defa5,ENSMUSG00000074439,TRE
Defa22,ENSMUSG00000074443,TRE
Gm15284,ENSMUSG00000074444,TRE
Sprr2a3,ENSMUSG00000074445,TRE
Defa21,ENSMUSG00000074447,TRE
Gm10699,ENSMUSG00000074461,TRE
Spc24,ENSMUSG00000074476,TRE
Mex3a,ENSMUSG00000074480,TRE
Bglap,ENSMUSG00000074483,TRE
Bglap2,ENSMUSG00000074486,TRE
Bglap-rs1,ENSMUSG00000074489,TRE
Clec4g,ENSMUSG00000074491,TRE
Zfp558,ENSMUSG00000074500,TRE
Fat3,ENSMUSG00000074505,TRE
Gm14296,ENSMUSG00000074527,TRE
Cass4,ENSMUSG00000074570,TRE
Kcng1,ENSMUSG00000074575,TRE
Mocs3,ENSMUSG00000074576,TRE
Wfdc6a,ENSMUSG00000074595,TRE
1700034I23Rik,ENSMUSG00000074619,TRE
3110070M22Rik,ENSMUSG00000074635,TRE
BC089597,ENSMUSG00000074639,TRE
Myh7b,ENSMUSG00000074652,TRE
Lrrc31,ENSMUSG00000074653,TRE
Kif5a,ENSMUSG00000074657,TRE
Ttll9,ENSMUSG00000074673,TRE
Foxs1,ENSMUSG00000074676,TRE
Sirpb1c,ENSMUSG00000074677,TRE
Il22,ENSMUSG00000074695,TRE
4933416C03Rik,ENSMUSG00000074734,TRE
Tmem90b,ENSMUSG00000074736,TRE
Sel1l2,ENSMUSG00000074764,TRE
Ism1,ENSMUSG00000074766,TRE
Bhmt,ENSMUSG00000074768,TRE
Ankrd5,ENSMUSG00000074771,TRE
Hspa12b,ENSMUSG00000074793,TRE
Slc4a11,ENSMUSG00000074796,TRE
Papolb,ENSMUSG00000074817,TRE
Itpripl1,ENSMUSG00000074825,TRE
Cts3,ENSMUSG00000074870,TRE
Ctsm,ENSMUSG00000074871,TRE
Ctxn2,ENSMUSG00000074872,TRE
Mageb3,ENSMUSG00000074881,TRE
Cyp2c68,ENSMUSG00000074882,TRE
B3galt5,ENSMUSG00000074892,TRE
Pak6,ENSMUSG00000074923,TRE
Grem1,ENSMUSG00000074934,TRE
Ano3,ENSMUSG00000074968,TRE
Fibin,ENSMUSG00000074971,TRE
Fjx1,ENSMUSG00000075012,TRE
Zfp408,ENSMUSG00000075040,TRE
Slc22a29,ENSMUSG00000075044,TRE
Cd80,ENSMUSG00000075122,TRE
4833423E24Rik,ENSMUSG00000075217,TRE
Ccdc162,ENSMUSG00000075225,TRE
Znhit2-ps,ENSMUSG00000075227,TRE
Bex6,ENSMUSG00000075269,TRE
Ttc30a1,ENSMUSG00000075271,TRE
Carns1,ENSMUSG00000075289,TRE
Aldh3b2,ENSMUSG00000075296,TRE
4933404M02Rik,ENSMUSG00000075302,TRE
Sp5,ENSMUSG00000075304,TRE
Kbtbd10,ENSMUSG00000075307,TRE
Scn9a,ENSMUSG00000075316,TRE
Scn2a1,ENSMUSG00000075318,TRE
Fign,ENSMUSG00000075324,TRE
A930003A15Rik,ENSMUSG00000075330,TRE
Rprm,ENSMUSG00000075334,TRE
Igll1,ENSMUSG00000075370,TRE
Ciita,ENSMUSG00000075404,TRE
Gm11744,ENSMUSG00000075410,TRE
1110017F19Rik,ENSMUSG00000075420,TRE
Slitrk1,ENSMUSG00000075478,TRE
Gm5465,ENSMUSG00000075502,TRE
1700001L05Rik,ENSMUSG00000075511,TRE
4930407I10Rik,ENSMUSG00000075524,TRE
Cyp3a41a,ENSMUSG00000075551,TRE
Cyp3a41b,ENSMUSG00000075552,TRE
Rsph10b2,ENSMUSG00000075569,TRE
