,Smgc+_salivary_gland,Intercalated.duct_salivary_gland,Acinar_salivary_gland,Bpifa2+_salivary_gland,Basal.duct_salivary_gland,Striated.duct_salivary_gland,Myoepithelial_salivary_gland,GCT_salivary_gland,Ascl3+.duct_salivary_gland
Wdr26,0.18337830901145935,0.24936826527118683,0.06804770976305008,0.05217113718390465,0.24851128458976746,0.15213562548160553,0.40386107563972473,0.0,0.27067530155181885
A430110L20Rik,0.0,0.010538402944803238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl35a-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnih3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900069G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580914244055748,0.0
Dnah14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lbr,0.04508692026138306,0.06488967686891556,0.010974092409014702,0.03355831652879715,0.10928057134151459,0.034873802214860916,0.04903867840766907,0.0,0.07542426139116287
Gm26004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enah,0.22710175812244415,0.2481294423341751,0.028429092839360237,0.06418196856975555,0.22058959305286407,0.13905785977840424,0.17427010834217072,0.04130787029862404,0.8189873695373535
2700078F05Rik,0.0,0.0,0.0004319480212870985,0.0,0.0,0.0,0.0,0.0,0.0
Gm38359,0.006473151035606861,0.0,0.0,0.0,0.008509683422744274,0.006021290086209774,0.0,0.04130787029862404,0.029904680326581
Gm37018,0.011385648511350155,0.0,0.0013452146667987108,0.0,0.009092384949326515,0.0,0.0,0.0,0.0
Gm37258,0.010402342304587364,0.014361914247274399,0.00040317195816896856,0.0015308638103306293,0.019624151289463043,0.003657385241240263,0.013239569030702114,0.0,0.0
Gm37177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srp9,1.0581188201904297,0.9772565364837646,0.44727274775505066,0.709742546081543,0.6047230362892151,0.4626691937446594,0.633446216583252,0.3996942937374115,0.9426147937774658
Gm17968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vmn1r1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Degs1,0.11557851731777191,0.5016116499900818,0.08660902827978134,0.11176123470067978,0.30153369903564453,0.09607943892478943,0.5225321650505066,0.059505611658096313,0.43727555871009827
1700047M11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fbxo28,0.02723105438053608,0.0829458087682724,0.01384192518889904,0.028253620490431786,0.05920320749282837,0.02437666617333889,0.11981731653213501,0.0,0.06652161478996277
Gm5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10517,0.0,0.0072756377048790455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trp53bp2,0.15119536221027374,0.35819384455680847,0.013631166890263557,0.026958536356687546,0.20270828902721405,0.06815607845783234,0.11174862086772919,0.0,0.2070581167936325
Capn2,0.07078088819980621,0.2669019401073456,0.005610813852399588,0.0076623959466814995,0.09856461733579636,0.12595726549625397,0.17384015023708344,0.06521470844745636,0.16219504177570343
Gm37885,0.0,0.0,0.0,0.0,0.0,0.0,0.016844894737005234,0.0,0.0
Gm37069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capn8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susd4,0.0,0.0,0.0,0.00836847722530365,0.0,0.0,0.0,0.0,0.0
Gm37542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tlr5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38079,0.0,0.010538402944803238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disp1,0.0,0.02071131207048893,0.0,0.006122920662164688,0.04125579074025154,0.008541883900761604,0.05256497114896774,0.0,0.0
BC085271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brox,0.06401557475328445,0.04749021306633949,0.01221998780965805,0.008260702714323997,0.05685693770647049,0.059378501027822495,0.07404190301895142,0.060404300689697266,0.03496306389570236
Aida,0.023019002750515938,0.011645087972283363,0.012454649433493614,0.0027140602469444275,0.08154354244470596,0.020609697327017784,0.11492631584405899,0.0,0.038124922662973404
Mia3,0.3394114673137665,0.1974707692861557,0.11636511981487274,0.20680813491344452,0.13837388157844543,0.09086180478334427,0.04458833485841751,0.0,0.1041274294257164
Gm37339,0.007156426087021828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taf1a,0.028516652062535286,0.0648680031299591,0.0056807431392371655,0.00496929045766592,0.007865959778428078,0.015599015168845654,0.09029362350702286,0.0,0.03257550671696663
Gm37986,0.0,0.0,0.00031286856392398477,0.0,0.0,0.004613143857568502,0.0,0.0,0.0
Hhipl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm33973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm34068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusp10,0.047249361872673035,0.07057058811187744,0.0014990533236414194,0.008515787310898304,0.15510809421539307,0.023969894275069237,0.09352382272481918,0.0,0.038124922662973404
1700056E22Rik,0.030534256249666214,0.0059521375223994255,0.00039646337972953916,0.0012292711762711406,0.03450562059879303,0.005073796026408672,0.0,0.0,0.0
Gm37223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900092O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700112H15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl21-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38358,0.007352293003350496,0.00891654659062624,0.0,0.0,0.005223053507506847,0.0,0.0,0.0,0.0
4930488B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlx,0.0,0.0,0.0004640643310267478,0.0,0.0,0.0,0.0,0.0,0.0
Gm34342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc2,0.42615100741386414,0.45947667956352234,0.2089720517396927,0.2798782289028168,0.28667303919792175,0.31949150562286377,0.14047913253307343,0.2556052803993225,1.0187643766403198
Mir1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C130074G19Rik,0.018480557948350906,0.0,0.0,0.007091499865055084,0.010594244115054607,0.02137996256351471,0.03826071694493294,0.0,0.21318553388118744
Mark1,0.007764023263007402,0.041016366332769394,0.001494122901931405,0.0,0.010924852453172207,0.004299871623516083,0.12295541167259216,0.0,0.08415277302265167
Gm38251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm34732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930433J02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab3gap2,0.03363446518778801,0.11927611380815506,0.014277733862400055,0.049857184290885925,0.061248619109392166,0.03187797591090202,0.04618950933218002,0.0,0.09839324653148651
Snora36b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm34882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iars2,0.05333511531352997,0.03228310868144035,0.01453648041933775,0.011707144789397717,0.062263816595077515,0.029605114832520485,0.019627830013632774,0.06194125860929489,0.07801716774702072
2010103J01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir194-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37785,0.0,0.0,0.0003849779604934156,0.0,0.0,0.0,0.0,0.0,0.0
Bpnt1,0.12471286207437515,0.11586536467075348,0.054049428552389145,0.05018157511949539,0.08497647196054459,0.10517313331365585,0.038111500442028046,0.0,0.15667478740215302
4930532G15Rik,0.008533579297363758,0.029453985393047333,0.0,0.0,0.011503191664814949,0.0,0.0,0.0,0.0
Eprs,0.18116413056850433,0.21874234080314636,0.05649615451693535,0.14056308567523956,0.3351934552192688,0.14231055974960327,0.1793714165687561,0.14180238544940948,0.20205911993980408
9630028B13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc30a10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5033404E19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyplal1,0.034421034157276154,0.02661322057247162,0.01723862811923027,0.04432738572359085,0.05918465554714203,0.047406960278749466,0.0,0.06345409154891968,0.0
Gm38268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A730004F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tgfb2,0.0,0.2554570138454437,0.010324334725737572,0.004255673848092556,0.555446207523346,0.2459181547164917,0.08423443138599396,0.13020256161689758,0.0
Gm26169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rrp15,0.04894384369254112,0.03963543474674225,0.012329159304499626,0.007816760800778866,0.0918189287185669,0.054608240723609924,0.13180506229400635,0.06433123350143433,0.05873195454478264
A430105J06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023G09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D1Pas1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spata17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm43497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm43496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007P06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gpatch2,0.036190155893564224,0.07852504402399063,0.011147232726216316,0.016381530091166496,0.007752479985356331,0.028767980635166168,0.09307412058115005,0.0,0.19080200791358948
Gm37254,0.017449231818318367,0.045760318636894226,0.007097217254340649,0.0036481651477515697,0.07284214347600937,0.010596057400107384,0.07921390980482101,0.0,0.038124922662973404
Gm38155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esrrg,0.028253212571144104,0.03152690827846527,0.016167595982551575,0.017147237434983253,0.08679483830928802,0.10757680237293243,0.0,0.0682985857129097,0.09029586613178253
Gm36388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330162B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38315,0.01497649122029543,0.0,0.0014305163640528917,0.009947334416210651,0.009438205510377884,0.0,0.0,0.0,0.0
Gm38064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ush2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kctd3,0.059402503073215485,0.05757889896631241,0.009561749175190926,0.0321369469165802,0.10112129896879196,0.018029216676950455,0.060682881623506546,0.056770700961351395,0.023249132558703423
Gm37178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnk2,0.012399711646139622,0.0072756377048790455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900042K21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3837,0.0,0.0,0.002562742680311203,0.0,0.0,0.006861859001219273,0.024871932342648506,0.0,0.0
A430027H14Rik,0.004425471648573875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenpf,0.0,0.01880086399614811,0.0010579259833320975,0.00315421842969954,0.09776490181684494,0.0,0.0,0.0,0.03496306389570236
Gm37239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptpn14,0.0,0.08542778342962265,0.0,0.0,0.14940987527370453,0.0,0.16157011687755585,0.0,0.030792787671089172
Gm30280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37422,0.0,0.0,0.0,0.0,0.011066017672419548,0.0,0.0,0.0,0.0
Smyd2,0.05407418683171272,0.065206378698349,0.008691374212503433,0.04229188710451126,0.13028974831104279,0.05276782438158989,0.07803256809711456,0.0,0.04453125596046448
Gm38245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prox1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28172,0.0,0.013026507571339607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prox1os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm30725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC124613.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm30932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rps6kc1,0.0203075110912323,0.0203140527009964,0.0017672330141067505,0.0014883355470374227,0.015823669731616974,0.0,0.022006072103977203,0.0,0.0406268909573555
Angel2,0.0665968656539917,0.15685665607452393,0.020026616752147675,0.021762430667877197,0.155794158577919,0.05670926719903946,0.18117715418338776,0.06600286066532135,0.06789041310548782
Vash2,0.0,0.0,0.0,0.0,0.03611447662115097,0.0,0.0,0.0,0.0
Gm31373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mfsd7b,0.02002919279038906,0.021976204589009285,0.007679043337702751,0.0009650085703469813,0.09031965583562851,0.012904885224997997,0.020179543644189835,0.0,0.030496595427393913
A230020J21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spata45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tatdn3,0.024205610156059265,0.007965344935655594,0.0026900789234787226,0.01308984775096178,0.027513040229678154,0.022161640226840973,0.022833094000816345,0.0,0.027010632678866386
Nsl1,0.0,0.0,0.0,0.0,0.0072938865050673485,0.0,0.0,0.0,0.0
Gm38188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batf3,0.0,0.0,0.0,0.0,0.005486166104674339,0.0,0.0,0.0,0.0
Gm38161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam71a,0.04788056015968323,0.10125536471605301,0.0014560414711013436,0.010305652394890785,0.031949225813150406,0.0068505494855344296,0.0,0.0,0.0
Atf3,2.3660130500793457,1.9355171918869019,0.16022604703903198,0.5777906179428101,2.3202404975891113,0.9406715631484985,1.0998178720474243,0.5323217511177063,2.4381048679351807
Gm24748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D730003I15Rik,0.04205247759819031,0.07409869879484177,0.020940275862812996,0.03696120157837868,0.034235261380672455,0.04739662632346153,0.0,0.12366528809070587,0.0
Gm37074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nenf,0.6556689143180847,0.7010194063186646,0.12240207195281982,0.22791634500026703,0.5751578211784363,0.35690635442733765,1.032272219657898,0.6712143421173096,0.7045993208885193
Tmem206,0.0,0.0059521375223994255,0.0007374536362476647,0.0018669778946787119,0.03329285979270935,0.0,0.037993986159563065,0.0,0.0645892322063446
Ppp2r5a,0.06391902267932892,0.10277995467185974,0.026141425594687462,0.019594021141529083,0.11263658851385117,0.05260256677865982,0.14725624024868011,0.0,0.16771231591701508
Gm2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm32200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37688,0.0,0.0,0.0,0.0,0.0,0.0,0.027561036869883537,0.0,0.0
Gm37432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430037O13Rik,0.0,0.0,0.000535778992343694,0.0,0.0,0.0,0.0,0.0,0.0
Dtl,0.005286750849336386,0.01035813707858324,0.0,0.0014864448457956314,0.07470433413982391,0.0,0.0,0.0,0.0
Ints7,0.009061583317816257,0.03412133455276489,0.002562988083809614,0.003951161168515682,0.04457460343837738,0.016007984057068825,0.013239569030702114,0.0,0.03708530589938164
Gm37349,0.0067807408049702644,0.0072756377048790455,0.001733331591822207,0.011666638776659966,0.010078887455165386,0.007933085784316063,0.0,0.0,0.0
Lpgat1,0.07373709976673126,0.1578230857849121,0.012506460770964622,0.04134701192378998,0.04821654036641121,0.07038712501525879,0.06372290104627609,0.0,0.12267911434173584
Gm22446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nek2,0.0,0.0,0.0018982029287144542,0.0,0.0,0.0,0.0,0.0,0.0
1700034H15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc30a1,0.013732990249991417,0.00794277898967266,0.0028344986494630575,0.0016175000928342342,0.059688467532396317,0.028841866180300713,0.0255142655223608,0.0,0.060749806463718414
Rd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26670,0.015169862657785416,0.0,0.0014695238787680864,0.00362567650154233,0.027640987187623978,0.007356405258178711,0.0,0.0,0.0
Gm32460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Traf5,0.0,0.0072756377048790455,0.0013041963102295995,0.0013933767331764102,0.01222480833530426,0.0046951305121183395,0.04105411842465401,0.0,0.0
Mir3473c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3934,0.005809740629047155,0.0,0.0024264680687338114,0.0009563186322338879,0.01664930023252964,0.015071122907102108,0.022006072103977203,0.0,0.0
Gm26879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rcor3,0.025036806240677834,0.07497265934944153,0.002667241031304002,0.0027650718111544847,0.047510989010334015,0.06129563972353935,0.04736223444342613,0.0,0.07279536128044128
Gm37055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10516,0.004659940954297781,0.0,0.002191050909459591,0.0015308638103306293,0.0,0.0,0.0,0.0,0.0
Kcnh1,0.0,0.013495092280209064,0.0,0.0,0.07092095166444778,0.004973335191607475,0.0859493762254715,0.0,0.0
Hhat,0.008993729948997498,0.007950612343847752,0.0005181674496270716,0.0,0.008789638988673687,0.006370434071868658,0.0,0.0,0.0
Gm22265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A730013G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700065J18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sertad4,0.05344622582197189,0.143872931599617,0.01120729185640812,0.010528752580285072,0.06159966439008713,0.01935872621834278,0.06044561043381691,0.0,0.03063295967876911
Gm15867,0.02553986944258213,0.031583186239004135,0.0025350991636514664,0.008233640342950821,0.01916990987956524,0.0039617219008505344,0.14247068762779236,0.0,0.0
Gm2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syt14,0.0,0.0,0.0,0.0,0.019470904022455215,0.0,0.0,0.0,0.030496595427393913
Gm23583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm31406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diexf,0.01698504015803337,0.019690562039613724,0.00358692929148674,0.004435217939317226,0.009085501544177532,0.018040873110294342,0.0,0.0,0.03496306389570236
Irf6,0.2711845636367798,0.35141539573669434,0.02909170091152191,0.05426746979355812,0.3311052620410919,0.11853526532649994,0.14468035101890564,0.05923878401517868,0.2957800328731537
A130010J15Rik,0.0863119512796402,0.07649952918291092,0.02175225503742695,0.016115549951791763,0.06264343857765198,0.03380918875336647,0.04983361065387726,0.0,0.06369678676128387
Traf3ip3,0.0,0.0,0.0,0.0,0.010145792737603188,0.0,0.0,0.0,0.0
Gm15872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930570N18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamb3,0.010195789858698845,0.12090741842985153,0.0017873403849080205,0.002700367709621787,0.3221448063850403,0.09482752531766891,0.5240586996078491,0.13747279345989227,0.06339757889509201
Hsd11b1,0.0,0.0,0.0,0.0030324910767376423,0.028488928452134132,0.09901760518550873,0.06706174463033676,0.14693892002105713,0.0
Gm38118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0s2,0.15369823575019836,1.134941577911377,0.27400848269462585,0.24457065761089325,0.14483897387981415,0.8070365786552429,1.08091139793396,1.7326503992080688,0.2217227667570114
Gm37691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camk1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631405K08Rik,0.003114939434453845,0.0,0.0,0.0,0.16373121738433838,0.005586123559623957,0.17024779319763184,0.0,0.0
Mir205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930503O07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plxna2,0.0,0.0036944756284356117,0.0005239439778961241,0.00890999473631382,0.0,0.0,0.0,0.0,0.03063295967876911
Gm37783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900035J10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd34,0.0,0.0,0.0013345443876460195,0.0,0.0,0.005304289981722832,0.033739618957042694,0.0,0.0
Gm16897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330023F24Rik,0.0,0.0448191799223423,0.004185979720205069,0.004931599833071232,0.0,0.0,0.020915493369102478,0.0,0.0
Gm32250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37334,0.0,0.007965344935655594,0.0011386418482288718,0.0,0.0,0.0,0.0,0.0,0.0
9630010A21Rik,0.0,0.01933889463543892,0.002181184943765402,0.0007321648299694061,0.0,0.0,0.0,0.0,0.0
Gm37027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd46,0.01233930978924036,0.0,0.0009789833566173911,0.0,0.0,0.0,0.0,0.0,0.0
Mir29b-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir29c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37366,0.006139486096799374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
